utility,substation_name,magnitude,n_nodes_prox,n_nodes_volt,reassigned,mass_moved_frac,mass_moved_mw,avg_dist_prox_km,avg_dist_volt_km,added_dist_km,assignment_method_volt
sce,Silver Spur,14.732013888888888,1,1,False,0.0,0.0,0.167894,0.167894,0.0,nearest
sce,Sixteenth Street,8.320243055555556,1,1,True,1.0,8.320243055555556,0.008321,1.069272,1.060951,nearest
sce,Skiland,15.858472222222222,1,1,False,0.0,0.0,37.519594,37.519594,0.0,nearest_voltage_fallback
sce,Skylark,31.901041666666668,1,1,False,0.0,0.0,0.078791,0.078791,0.0,nearest
sce,Slater,31.95340277777778,1,1,False,0.0,0.0,0.020605,0.020605,0.0,nearest
sce,Smiley,1.4121180555555555,1,1,False,0.0,0.0,0.105693,0.105693,0.0,nearest
sce,Solemint,18.18034722222222,1,1,False,0.0,0.0,0.110377,0.110377,0.0,nearest
sce,Somerset,26.308541666666667,1,1,False,0.0,0.0,0.01023,0.01023,0.0,nearest
sce,Somis,11.917361111111111,2,2,False,0.0,0.0,0.171525,0.171525,0.0,nearest
sce,Soquel,26.48503472222222,1,1,False,0.0,0.0,2.836749,2.836749,0.0,nearest
sce,South Gate,7.880972222222222,1,1,False,0.0,0.0,0.054067,0.054067,0.0,nearest
sce,Southwind,0.0,1,1,False,0.0,0.0,0.134617,0.134617,0.0,nearest
sce,Stadium,20.249756944444446,1,1,False,0.0,0.0,0.062534,0.062534,0.0,nearest
sce,Stadler,47.32513888888889,1,1,False,0.0,0.0,0.024541,0.024541,0.0,nearest
sce,State Street,21.144027777777776,1,1,False,0.0,0.0,0.005394,0.005394,0.0,nearest
sce,Stetson,36.44104166666667,1,1,False,0.0,0.0,0.037121,0.037121,0.0,nearest
sce,Stewart,25.062083333333334,1,1,False,0.0,0.0,0.009265,0.009265,0.0,nearest
sce,Stoddard,6.504479166666666,1,1,False,0.0,0.0,0.082928,0.082928,0.0,nearest
sce,Strathmore,5.341111111111111,1,1,False,0.0,0.0,0.089705,0.089705,0.0,nearest
sce,Sullivan,26.72715277777778,1,1,False,0.0,0.0,0.003729,0.003729,0.0,nearest
sce,Sun City,22.33555555555556,1,1,False,0.0,0.0,0.108747,0.108747,0.0,nearest
sce,Sunny Dunes,3.5292013888888887,1,1,False,0.0,0.0,0.00385,0.00385,0.0,nearest
sce,Sunnyside,32.201249999999995,1,1,False,0.0,0.0,0.018756,0.018756,0.0,nearest
sce,Surrey U.g.s.,0.2038888888888889,1,1,False,0.0,0.0,2.479536,2.479536,0.0,nearest
sce,Tahiti,9.933472222222223,1,1,False,0.0,0.0,0.095806,0.095806,0.0,nearest
sce,Talbert,29.774305555555557,1,1,False,0.0,0.0,0.077296,0.077296,0.0,nearest
sce,Tamarisk,36.141979166666665,1,1,False,0.0,0.0,0.008799,0.008799,0.0,nearest
sce,Tapia,3.656597222222222,1,1,False,0.0,0.0,1.277579,1.277579,0.0,nearest
sce,Team,20.986284722222223,1,1,False,0.0,0.0,0.008502,0.008502,0.0,nearest
sce,Telegraph,35.105381944444446,1,1,False,0.0,0.0,0.021782,0.021782,0.0,nearest
sce,Temple,3.0473958333333333,1,1,False,0.0,0.0,0.011452,0.011452,0.0,nearest
sce,Tenaja,24.750555555555554,1,1,False,0.0,0.0,0.167914,0.167914,0.0,nearest
sce,Tennessee,17.4025,1,1,True,1.0,17.4025,0.089018,5.023017,4.933999,nearest
sce,Terra Bella,2.639861111111111,1,1,False,0.0,0.0,11.586319,11.586319,0.0,nearest_voltage_fallback
sce,Terrace,1.469513888888889,1,1,False,0.0,0.0,0.024564,0.024564,0.0,nearest
sce,Thornhill,15.917256944444444,1,1,False,0.0,0.0,0.059317,0.059317,0.0,nearest
sce,Thousand Oaks,50.08614583333333,1,1,False,0.0,0.0,0.091256,0.091256,0.0,nearest
sce,Three Rivers,5.309965277777778,1,1,False,0.0,0.0,26.708115,26.708115,0.0,nearest_voltage_fallback
sce,Timberwine,1.5564930555555554,1,1,False,0.0,0.0,38.98088,38.98088,0.0,nearest_voltage_fallback
sce,Timoteo,39.40347222222223,1,1,False,0.0,0.0,0.030293,0.030293,0.0,nearest
sce,Tippecanoe,3.403159722222222,1,1,False,0.0,0.0,0.014444,0.014444,0.0,nearest
sce,Tipton,12.158888888888889,1,1,False,0.0,0.0,0.051378,0.051378,0.0,nearest
sce,Topaz,3.9404166666666662,1,1,False,0.0,0.0,0.058431,0.058431,0.0,nearest
sce,Torrance,31.21121527777778,1,1,False,0.0,0.0,0.036682,0.036682,0.0,nearest
sce,Tortilla,24.800104166666667,1,1,False,0.0,0.0,3.465525,3.465525,0.0,nearest_voltage_fallback
sce,Trask,60.321770833333325,1,1,False,0.0,0.0,0.035879,0.035879,0.0,nearest
sce,Triton,26.008125,1,1,False,0.0,0.0,4.919148,4.919148,0.0,nearest
sce,Trona,0.8578125000000001,1,1,False,0.0,0.0,1.009569,1.009569,0.0,nearest_voltage_fallback
sce,Trophy,23.2615625,2,2,False,0.0,0.0,0.2614125,0.2614125,0.0,nearest
sce,Tulare,46.17690972222223,1,1,False,0.0,0.0,0.079978,0.079978,0.0,nearest
sce,Twentynine Palms,6.618680555555556,1,1,False,0.0,0.0,0.0539,0.0539,0.0,nearest_voltage_fallback
sce,Universal,0.0,2,2,False,0.0,0.0,0.180063,0.180063,0.0,nearest
sce,Upland,41.046215277777776,1,1,False,0.0,0.0,0.006671,0.006671,0.0,nearest
sce,Vail,31.225381944444443,1,1,False,0.0,0.0,0.05168,0.05168,0.0,nearest
sce,Valdez,39.128125,1,1,False,0.0,0.0,0.017916,0.017916,0.0,nearest
sce,Valley,17.48784722222222,1,1,False,0.0,0.0,5.948703,5.948703,0.0,nearest
sce,Vegas,22.343645833333333,1,1,False,0.0,0.0,0.04055,0.04055,0.0,nearest
sce,Venice Hill,6.608715277777778,1,1,False,0.0,0.0,0.121512,0.121512,0.0,nearest
sce,Venida,20.41513888888889,1,1,False,0.0,0.0,10.134691,10.134691,0.0,nearest_voltage_fallback
sce,Vera,20.071145833333333,1,1,False,0.0,0.0,0.017795,0.017795,0.0,nearest
sce,Verdant,0.9710416666666668,1,1,False,0.0,0.0,21.851,21.851,0.0,nearest_voltage_fallback
sce,Vestal,24.542743055555558,1,1,False,0.0,0.0,9.027223,9.027223,0.0,nearest
sce,Victor,224.61628472222222,1,1,True,1.0,224.61628472222222,0.171664,8.071488,7.899824000000001,nearest
sce,Victoria,33.916354166666665,1,1,False,0.0,0.0,0.0169,0.0169,0.0,nearest
sce,Victorville,14.482708333333335,1,1,False,0.0,0.0,0.043286,0.043286,0.0,nearest
sce,Viejo,55.661770833333335,1,1,False,0.0,0.0,0.10331,0.10331,0.0,nearest
sce,Villa Park,147.81635416666666,1,1,False,0.0,0.0,0.160354,0.160354,0.0,nearest
sce,Wabash,8.044479166666667,1,1,False,0.0,0.0,0.032248,0.032248,0.0,nearest
sce,Wakefield,18.86611111111111,1,1,False,0.0,0.0,0.002128,0.002128,0.0,nearest
sce,Walker Basin,0.014270833333333335,1,1,False,0.0,0.0,0.103699,0.103699,0.0,nearest
sce,Walnut,134.88107638888889,1,1,False,0.0,0.0,0.021408,0.021408,0.0,nearest
sce,Walteria,28.84392361111111,1,1,False,0.0,0.0,0.018753,0.018753,0.0,nearest
sce,Washington,19.12402777777778,1,1,False,0.0,0.0,0.085476,0.085476,0.0,nearest
sce,Watson,9.922743055555555,1,1,False,0.0,0.0,0.030797,0.030797,0.0,nearest
sce,Wave,16.986875,1,1,False,0.0,0.0,0.048524,0.048524,0.0,nearest
sce,Weldon,3.8710763888888895,1,1,False,0.0,0.0,0.176586,0.176586,0.0,nearest
sce,West Barstow,1.3002430555555557,1,1,False,0.0,0.0,0.067557,0.067557,0.0,nearest
sce,Westfall P.m.,0.7967013888888889,1,1,False,0.0,0.0,5.772591,5.772591,0.0,nearest
sce,Wheatland,6.418854166666667,1,1,False,0.0,0.0,0.213565,0.213565,0.0,nearest
sce,Whipple,0.0,1,1,False,0.0,0.0,30.348732,30.348732,0.0,nearest_voltage_fallback
sce,White Mt.,0.0,1,1,False,0.0,0.0,0.104342,0.104342,0.0,nearest
sce,Whitewater,0.0,1,1,False,0.0,0.0,0.813661,0.813661,0.0,nearest_voltage_fallback
sce,Wilsona,1.9155208333333331,1,1,False,0.0,0.0,19.949863,19.949863,0.0,nearest_voltage_fallback
sce,Wimbledon,14.603124999999999,1,1,False,0.0,0.0,1.801123,1.801123,0.0,nearest
sce,Windsor Hills,20.438819444444444,1,1,True,1.0,20.438819444444444,0.053627,1.796951,1.7433239999999999,nearest
sce,Woodruff,5.461180555555555,1,1,False,0.0,0.0,0.036066,0.036066,0.0,nearest
sce,Woodville,8.729895833333334,1,1,False,0.0,0.0,11.63242,11.63242,0.0,nearest_voltage_fallback
sce,Wrightwood,10.665763888888888,1,1,False,0.0,0.0,9.625073,9.625073,0.0,nearest_voltage_fallback
sce,Yermo,0.09298611111111112,1,1,False,0.0,0.0,0.134626,0.134626,0.0,nearest
sce,Yorba Linda,33.03486111111111,1,1,False,0.0,0.0,0.181469,0.181469,0.0,nearest
sce,Yucaipa,42.63940972222222,1,1,False,0.0,0.0,0.121413,0.121413,0.0,nearest
sce,Yucca,21.93173611111111,1,1,False,0.0,0.0,10.368257,10.368257,0.0,nearest_voltage_fallback
sce,Yukon,18.826597222222222,2,2,False,0.0,0.0,0.1587925,0.1587925,0.0,nearest
sce,Zack,2.125729166666667,1,1,False,0.0,0.0,22.323096,22.323096,0.0,nearest_voltage_fallback
sce,Zanja,0.06673611111111111,1,1,False,0.0,0.0,2.711531,2.711531,0.0,nearest
sdge,ALPINE,18.45930451388889,1,1,False,0.0,0.0,2.031843,2.031843,0.0,nearest
sdge,ARTESIAN RANCH,17.7617840625,1,1,False,0.0,0.0,2.072027,2.072027,0.0,nearest_voltage_fallback
sdge,ASH,30.3317975,1,1,False,0.0,0.0,2.166391,2.166391,0.0,nearest
sdge,AVOCADO,14.199655590277779,1,1,False,0.0,0.0,3.519356,3.519356,0.0,nearest
sdge,BARRETT,2.7979577083333336,1,1,False,0.0,0.0,0.843842,0.843842,0.0,nearest
sdge,BATIQUITOS,38.5866465625,1,1,True,1.0,38.5866465625,1.268684,9.794327,8.525642999999999,nearest
sdge,BERNARDO,54.396231388888886,1,1,False,0.0,0.0,1.40246,1.40246,0.0,nearest
sdge,BORDER,42.40092552083334,1,1,False,0.0,0.0,3.396125,3.396125,0.0,nearest
sdge,BORREGO,11.652946666666667,1,1,False,0.0,0.0,12.699609,12.699609,0.0,nearest_voltage_fallback
sdge,BOULEVARD EAST,6.413961979166667,1,1,False,0.0,0.0,26.531817,26.531817,0.0,nearest_voltage_fallback
sdge,CABRILLO,12.321516597222221,1,1,False,0.0,0.0,1.060481,1.060481,0.0,nearest
sdge,CAMERON,3.0131190972222224,1,1,False,0.0,0.0,16.783258,16.783258,0.0,nearest_voltage_fallback
sdge,CANNON,73.6939928125,1,1,False,0.0,0.0,1.661895,1.661895,0.0,nearest
sdge,CARLTON HILLS,19.19533767361111,1,1,False,0.0,0.0,1.189661,1.189661,0.0,nearest
sdge,CHICARITA,32.15146364583333,1,1,False,0.0,0.0,0.34003,0.34003,0.0,nearest
sdge,CHOLLAS WEST,36.55413225694444,1,1,False,0.0,0.0,1.166853,1.166853,0.0,nearest
sdge,CLAIREMONT,27.04290232638889,1,1,False,0.0,0.0,0.5135,0.5135,0.0,nearest
sdge,CORONADO,20.35073486111111,2,2,False,0.0,0.0,3.324309,3.324309,0.0,nearest
sdge,CREELMAN,27.678467118055558,1,1,False,0.0,0.0,2.427999,2.427999,0.0,nearest_voltage_fallback
sdge,CRESTWOOD,1.4322147916666668,1,1,False,0.0,0.0,15.175081,15.175081,0.0,nearest_voltage_fallback
sdge,DEL MAR,37.29594888888889,1,1,False,0.0,0.0,2.163683,2.163683,0.0,nearest
sdge,DESCANSO,2.6668209722222223,1,1,False,0.0,0.0,2.892592,2.892592,0.0,nearest
sdge,EASTGATE,13.9531834375,1,1,False,0.0,0.0,2.092585,2.092585,0.0,nearest
sdge,EL CAJON,53.192746284722226,1,1,False,0.0,0.0,2.238014,2.238014,0.0,nearest
sdge,ELLIOTT,29.33052104166667,1,1,False,0.0,0.0,0.921496,0.921496,0.0,nearest
sdge,ENCINITAS,28.25206267361111,1,1,False,0.0,0.0,2.085603,2.085603,0.0,nearest
sdge,ESCO,23.362112291666666,1,1,False,0.0,0.0,0.577848,0.577848,0.0,nearest
sdge,ESCONDIDO,56.02794986111111,2,2,False,0.0,0.0,2.4795475,2.4795475,0.0,nearest_voltage_fallback
sdge,FELICITA,24.930891493055555,1,1,False,0.0,0.0,4.336258,4.336258,0.0,nearest
sdge,FRIARS,26.492000069444444,1,1,True,1.0,26.492000069444444,0.710743,7.219508,6.508765,nearest
sdge,GARFIELD,9.50867545138889,1,1,False,0.0,0.0,0.715209,0.715209,0.0,nearest
sdge,GENESEE,61.95357177083334,1,1,False,0.0,0.0,0.753229,0.753229,0.0,nearest
sdge,GLENCLIFF,2.19385125,1,1,False,0.0,0.0,2.596405,2.596405,0.0,nearest
sdge,GRANITE,40.4455115625,1,1,False,0.0,0.0,2.320312,2.320312,0.0,nearest
sdge,GRANT HILL,16.1716103125,1,1,False,0.0,0.0,0.758155,0.758155,0.0,nearest
sdge,IMPERIAL BEACH,29.04976107638889,1,1,False,0.0,0.0,0.402284,0.402284,0.0,nearest
sdge,JAMACHA,36.366086770833334,1,1,False,0.0,0.0,9.401125,9.401125,0.0,nearest
sdge,KEARNY WEST,60.232250625000006,1,1,False,0.0,0.0,0.608714,0.608714,0.0,nearest
sdge,KETTNER,11.288586145833333,1,1,False,0.0,0.0,0.545933,0.545933,0.0,nearest
sdge,LA JOLLA,15.220137395833332,1,1,False,0.0,0.0,1.03776,1.03776,0.0,nearest
sdge,LAGUNA NIGUEL,50.225827673611114,1,1,False,0.0,0.0,0.938598,0.938598,0.0,nearest
sdge,LAS PULGAS,4.430701215277778,1,1,False,0.0,0.0,3.483866,3.483866,0.0,nearest
sdge,LILAC,13.881105034722221,1,1,False,0.0,0.0,2.944023,2.944023,0.0,nearest
sdge,LOS COCHES,26.414008715277777,1,1,False,0.0,0.0,1.751621,1.751621,0.0,nearest_voltage_fallback
sdge,MARGARITA,35.5974275,1,1,False,0.0,0.0,2.390217,2.390217,0.0,nearest
sdge,MELROSE,59.152883645833334,1,1,False,0.0,0.0,1.546955,1.546955,0.0,nearest
sdge,MESA HEIGHTS,35.831859236111114,1,1,False,0.0,0.0,1.601531,1.601531,0.0,nearest
sdge,MESA RIM,60.61722944444445,1,1,True,1.0,60.61722944444445,0.421197,2.18873,1.767533,nearest
sdge,MISSION,50.13096357638889,1,1,True,1.0,50.13096357638889,1.098427,3.85738,2.758953,nearest
sdge,MONSERATE,17.215630208333334,1,1,False,0.0,0.0,2.150675,2.150675,0.0,nearest
sdge,MONTGOMERY,28.32315326388889,1,1,False,0.0,0.0,1.207913,1.207913,0.0,nearest
sdge,MORRO HILL,4.927241979166666,1,1,False,0.0,0.0,2.242153,2.242153,0.0,nearest
sdge,MURRAY,42.19666295138889,1,1,False,0.0,0.0,0.677543,0.677543,0.0,nearest
sdge,NORTH CITY WEST,26.810181527777775,1,1,False,0.0,0.0,1.912512,1.912512,0.0,nearest
sdge,OCEAN RANCH,17.921071666666666,1,1,False,0.0,0.0,2.959949,2.959949,0.0,nearest
sdge,OCEANSIDE,29.04627871527778,1,1,False,0.0,0.0,1.283802,1.283802,0.0,nearest
sdge,OLD TOWN,46.047646388888886,1,1,True,1.0,46.047646388888886,0.761782,2.985769,2.223987,nearest
sdge,OLIVENHAIN,2.84907375,3,3,False,1.0000000000287557e-06,2.849073750081927e-06,4.622206044456,4.622206044456,0.0,nearest
sdge,OTAY,34.31669173611111,1,1,False,0.0,0.0,1.487782,1.487782,0.0,nearest
sdge,PACIFIC BEACH,30.287553958333334,1,1,False,0.0,0.0,0.454442,0.454442,0.0,nearest
sdge,PALA,17.167242118055555,1,1,False,0.0,0.0,10.230305,10.230305,0.0,nearest_voltage_fallback
sdge,PALOMAR AIRPORT,39.92199423611111,1,1,True,1.0,39.92199423611111,1.327168,5.163797,3.836629,nearest
sdge,PARADISE,33.16693965277778,1,1,False,0.0,0.0,0.908759,0.908759,0.0,nearest
sdge,PICO,23.13170326388889,1,1,True,1.0,23.13170326388889,1.946649,2.749279,0.80263,nearest
sdge,POINT LOMA,29.54501895833333,1,1,False,0.0,0.0,0.532433,0.532433,0.0,nearest
sdge,POMERADO,33.904598784722225,1,1,False,0.0,0.0,0.30696,0.30696,0.0,nearest
sdge,POWAY,16.953787465277777,1,1,False,0.0,0.0,0.923846,0.923846,0.0,nearest
sdge,PROCTOR VALLEY,25.716118854166666,1,1,False,0.0,0.0,0.663875,0.663875,0.0,nearest_voltage_fallback
sdge,RANCHO CARMEL,27.6588271875,1,1,False,0.0,0.0,0.348565,0.348565,0.0,nearest
sdge,RANCHO MISSION VIEJO,14.474461805555556,1,1,False,0.0,0.0,3.840358,3.840358,0.0,nearest
sdge,RANCHO SANTA FE,11.594803715277777,1,1,False,0.0,0.0,1.918192,1.918192,0.0,nearest
sdge,RINCON,11.705715381944444,1,1,False,0.0,0.0,5.07599,5.07599,0.0,nearest
sdge,ROSE CANYON,24.4893575,1,1,False,0.0,0.0,0.805574,0.805574,0.0,nearest
sdge,SALT CREEK,11.812660729166668,1,1,False,0.0,0.0,3.496388,3.496388,0.0,nearest
sdge,SAMPSON,60.99756333333333,2,2,True,0.5,30.498781666666666,1.8705850000000002,2.0173595,0.1467744999999998,nearest
sdge,SAN JUAN CAPISTRANO,21.49047611111111,1,1,False,0.0,0.0,0.880811,0.880811,0.0,nearest_voltage_fallback
sdge,SAN LUIS REY,49.53403149305555,1,1,False,0.0,0.0,1.955961,1.955961,0.0,nearest_voltage_fallback
sdge,SAN MARCOS,46.9984559375,1,1,False,0.0,0.0,2.92252,2.92252,0.0,nearest
sdge,SAN MATEO,20.001565833333334,1,1,True,1.0,20.001565833333334,4.976832,7.9139,2.937068,nearest
sdge,SAN YSIDRO,34.89661569444444,1,1,False,0.0,0.0,1.36377,1.36377,0.0,nearest
sdge,SANTA YSABEL,5.477319027777778,1,1,False,0.0,0.0,5.957404,5.957404,0.0,nearest
sdge,SANTEE,27.2299365625,1,1,True,1.0,27.2299365625,0.591344,4.540628,3.949284,nearest
sdge,SCRIPPS,35.61142263888889,1,1,False,0.0,0.0,1.065259,1.065259,0.0,nearest
sdge,SHADOWRIDGE,43.395506805555556,1,1,False,0.0,0.0,2.764836,2.764836,0.0,nearest_voltage_fallback
sdge,SPRING VALLEY,24.184472777777778,1,1,False,0.0,0.0,0.458349,0.458349,0.0,nearest
sdge,STATION B,46.152091041666665,1,1,False,0.0,0.0,0.365526,0.365526,0.0,nearest
sdge,STATION F,47.0679715625,1,1,False,0.0,0.0,0.14903,0.14903,0.0,nearest
sdge,STREAMVIEW,26.01789763888889,1,1,False,0.0,0.0,1.498512,1.498512,0.0,nearest
sdge,STUART,2.833779097222222,1,1,False,0.0,0.0,5.375951,5.375951,0.0,nearest
sdge,SUNNYSIDE,7.0548963888888885,1,1,False,0.0,0.0,1.157335,1.157335,0.0,nearest
sdge,SWEETWATER,32.69145434027777,1,1,False,0.0,0.0,0.738409,0.738409,0.0,nearest
sdge,TELEGRAPH CANYON,39.2341534375,1,1,False,0.0,0.0,1.907812,1.907812,0.0,nearest_voltage_fallback
sdge,TORREY PINES,49.16724597222222,1,1,False,0.0,0.0,0.773689,0.773689,0.0,nearest
sdge,TRABUCO,44.139827743055555,1,1,False,0.0,0.0,1.085457,1.085457,0.0,nearest
sdge,URBAN,35.232035590277775,1,1,False,0.0,0.0,0.756023,0.756023,0.0,nearest
sdge,VALLEY CENTER,11.28225625,1,1,False,0.0,0.0,1.832314,1.832314,0.0,nearest
sdge,VINE,39.14623600694445,1,1,False,0.0,0.0,0.926112,0.926112,0.0,nearest
sdge,WABASH CANYON,6.889200451388889,1,1,False,0.0,0.0,1.254902,1.254902,0.0,nearest
sdge,WARNERS,2.083972673611111,1,1,False,0.0,0.0,4.585326,4.585326,0.0,nearest
