utility,substation_name,latitude,longitude,voltage_kv,substation_type,sys_name,division,subst_id,existing_gen,queued_gen,total_gen,projected_load,der_penetration,max_remain_cap,circuit_count,res_pct,com_pct,agr_pct,ind_pct,other_pct,res_total,com_total,agr_total,ind_total,other_total,note_sub,existing_der,net_min_daytime_load_mw,is_pt,in_clean,cats_bus_i,cats_kv,cats_lat,cats_lon,cats_dist_km,cats_matched
pge,SAN JOAQUIN #3,37.25390411510671,-119.51929522608286,12.0,,,Yosemite,25253.0,0.279,0.317,0.596,,,,1.0,,,,,,,,,,,No,,,False,True,575,115,37.32195436,-119.6343316,12.68173349517355,False
pge,SF M,37.733508415379255,-122.43054770849852,4.16,,,San Francisco,2227.0,3.42,0.22,3.64,,,,3.0,,,,,,,,,,,No,,,False,True,2324,115,37.74620312,-122.420327,1.6734100539599166,True
pge,BECK STREET,37.76624214689912,-122.17570399534448,4.16,,,East Bay,1264.0,0.06,0.06,0.12,,,,1.0,,,,,,,,,,,No,,,False,True,20,115,37.76299826,-122.2144948,3.4288646614809872,False
pge,RIPON,37.75576421896199,-121.14626329694828,17.0,,,Stockton,16380.0,9.624,11.235,20.859,,,,2.0,,,,,,,,,,,No,,,False,True,1152,66,37.75580975,-121.1465203,0.02315439691648377,True
pge,VACAVILLE,38.35652261234486,-121.98035345499687,12.0,,,North Bay,6360.0,3.197,3.331,6.528,,,,3.0,,,,,,,,,,,No,,,False,True,2118,66,38.40796819,-121.9535987,6.1775767074813,False
pge,OAKHURST,37.321751489665104,-119.63425437090476,12.0,,,Yosemite,25442.0,6.596,8.303,14.899,,,,3.0,,,,,,,,,,,No,,,False,True,575,115,37.32195436,-119.6343316,0.023569201103786113,True
pge,MAGUNDEN,35.36190117650727,-118.92383965394583,12.0,,,Kern,25277.0,22.082,23.617,45.699,,,,2.0,,,,,,,,,,,No,,,False,True,8158,66,35.36115758,-118.9217673,0.20530954540199042,True
pge,KINGSBURG,36.4886216034969,-119.5824905378176,12.0,,,Fresno,25224.0,0.969,1.017,1.986,,,,2.0,,,,,,,,,,,No,,,False,True,8301,66,36.4884467,-119.5825258,0.0197022074804986,True
pge,SAN LEANDRO U,37.710671483216295,-122.14868122906188,12.0,,,Mission,1311.0,10.224,12.866,23.09,,,,3.0,,,,,,,,,,,No,,,False,True,19,115,37.71062477,-122.1481883,0.043671691299582115,True
pge,PLAINFIELD,38.6182663711888,-121.79358211851525,12.0,,,Sacramento,6344.0,5.602,6.334,11.936,,,,2.0,,,,,,,,,,,No,,,False,True,1885,115,38.67863771,-121.7600408,7.317693875271694,False
pge,STONE,37.30430354718722,-121.8681773963203,12.0,,,San Jose,8370.0,2.47,3.032,5.502,,,,2.0,,,,,,,,,,,No,,,False,True,1260,115,37.304004,-121.867716,0.052676780030724055,True
pge,LERDO,35.500438317703164,-119.15186971490876,12.0,,,Kern,25349.0,6.019,6.019,12.038,,,,2.0,,,,,,,,,,,Yes,,,False,True,250,66,35.50036603,-119.1518273,0.00890800099897889,True
pge,FRUITVALE,35.37778171713446,-119.09265249949172,12.0,,,Kern,25339.0,7.08,8.142,15.222,,,,2.0,,,,,,,,,,,No,,,False,True,244,115,35.3772676,-119.092688,0.057257751057700694,True
pge,WASCO,35.6019019395657,-119.32598797488932,12.0,,,Kern,25296.0,2.168,2.28,4.448,,,,1.0,,,,,,,,,,,No,,,False,True,277,115,35.6018111,-119.3261944,0.02122112778096654,True
pge,LINDEN,38.0167719179122,-121.09611286247085,12.0,,,Stockton,16207.0,1.526,5.093,6.619,,,,1.0,,,,,,,,,,,No,,,False,True,1153,66,38.01698501,-121.095863,0.03225760077551547,True
pge,ROB ROY,36.97944444856634,-121.86712902180676,21.0,,,Central Coast,8369.0,13.54,2.44,15.98,,,,1.0,,,,,,,,,,,No,,,False,True,1272,115,36.9792271,-121.8672496,0.026435117428835885,True
pge,PASO ROBLES,35.615659121898986,-120.67926595289852,21.0,,,Los Padres,18261.0,16.76,17.746,34.506,,,,3.0,,,,,,,,,,,No,,,False,True,1183,66,35.61563887,-120.6794917,0.020530284963710888,True
pge,STOCKDALE,35.31647157909954,-119.06802793721036,12.0,,,Kern,25407.0,17.06,18.09,35.15,,,,6.0,,,,,,,,,,,No,,,False,True,259,66,35.29555607,-119.0216521,4.8081966517184345,False
pge,MORRO BAY,35.374352209340344,-120.85564135935418,12.0,,,Los Padres,18301.0,3.879,4.991,8.87,,,,1.0,,,,,,,,,,,No,,,False,True,7636,230,35.3743397,-120.8560494,0.037021923215481735,True
pge,TRACY,37.74813194950613,-121.41575105836796,12.0,,,Stockton,16288.0,9.521,14.521,24.042,,,,4.0,,,,,,,,,,,No,,,False,True,1149,115,37.74881851,-121.4160218,0.07996718825312998,True
pge,MORAGA,37.84853384034408,-122.16184860596728,12.0,,,Diablo,1380.0,5.816,6.414,12.23,,,,1.0,,,,,,,,,,,No,,,False,True,8848,230,37.84780829,-122.1608615,0.11840968930105224,True
pge,FIGARDEN,36.82143004382485,-119.85912186746845,21.0,,,Fresno,25455.0,5.108,6.124,11.232,,,,3.0,,,,,,,,,,,No,,,False,True,7844,230,36.821906,-119.8589773,0.05446588204646308,True
pge,BARRETT,37.93963708159622,-122.3466580473046,4.16,,,East Bay,1302.0,0.828,0.951,1.779,,,,2.0,,,,,,,,,,,No,,,False,True,2291,66,37.93956363,-122.3472345,0.05120750835189431,True
pge,REEDLEY,36.604246761895766,-119.37597494144654,12.0,,,Fresno,25234.0,3.267,4.951,8.218,,,,2.0,,,,,,,,,,,No,,,False,True,143,66,36.6043472,-119.3762084,0.02364347290667808,True
pge,KERCKHOFF,37.09207364074768,-119.55301276394894,12.0,,,Fresno,25256.0,0.204,0.204,0.408,,,,1.0,,,,,,,,,,,No,,,False,True,1643,115,37.0922461,-119.5526664,0.036215154455610965,True
pge,OAKLAND D,37.837475094130205,-122.26158519172704,12.0,,,East Bay,1204.0,5.994,6.501,12.495,,,,6.0,,,,,,,,,,,No,,,False,True,1608,115,37.83757075,-122.2636119,0.17829613035047984,True
pge,WYANDOTTE,39.49164315311975,-121.54096296885037,12.0,,,North Valley,10291.0,22.568,35.715,58.283,,,,3.0,,,,,,,,,,,No,,,False,True,54,115,39.49170026,-121.5409467,0.006501644965836424,True
pge,NEWBURG,40.594817406183694,-124.13502277842233,12.0,,,Humboldt,19215.0,3.172,3.384,6.556,,,,2.0,,,,,,,,,,,No,,,False,True,173,66,40.59459298,-124.1352072,0.029414684230031525,True
pge,RIO BRAVO,35.44206083008288,-119.26062694774596,12.0,,,Kern,25286.0,0.45,8.692,9.142,,,,2.0,,,,,,,,,,,Yes,,,False,True,261,115,35.44202961,-119.2607154,0.008732635699703895,True
pge,VINEYARD,37.66981508616917,-121.85487819350168,21.0,,,Mission,1450.0,5.207,7.389,12.596,,,,2.0,,,,,,,,,,,No,,,False,True,24,66,37.66968929,-121.8544376,0.04122488524184793,True
pge,ATWATER,37.3600903184248,-120.61458852452108,12.0,,,Yosemite,25361.0,2.839,2.958,5.797,,,,2.0,,,,,,,,,,,No,,,False,True,605,115,37.36010094,-120.6146848,0.008590584820611268,True
pge,FROGTOWN,38.05723780621027,-120.5341629491827,17.0,,,Stockton,16345.0,4.274,4.522,8.796,,,,2.0,,,,,,,,,,,No,,,False,True,58,115,38.0571528,-120.5339711,0.019274142862699378,True
pge,FULTON,38.497363244277295,-122.76136488870888,12.0,,,Sonoma,4256.0,1.972,2.122,4.094,,,,2.0,,,,,,,,,,,No,,,False,True,8015,115,38.49776857,-122.7607143,0.07236614394323226,True
pge,MIRABEL,38.48962828607511,-122.89415788279445,12.0,,,Sonoma,4209.0,7.097,7.855,14.952,,,,1.0,,,,,,,,,,,No,,,False,True,1339,66,38.48950733,-122.8941827,0.013622037125417008,True
pge,BELL,38.946685494069264,-121.0914507213159,12.0,,,Sierra,15270.0,3.824,4.987,8.811,,,,2.0,,,,,,,,,,,No,,,False,True,743,115,38.94679968,-121.0916716,0.02293641850377982,True
pge,LAMONT,35.29714530040142,-118.8617741098652,12.0,,,Kern,25391.0,10.263,15.169,25.432,,,,2.0,,,,,,,,,,,No,,,False,True,2202,66,35.24729651,-118.8608581,5.543556328181173,False
pge,JACINTO,39.58288667011789,-122.01062919339816,12.0,,,North Valley,10285.0,1.799,3.321,5.12,,,,1.0,,,,,,,,,,,No,,,False,True,151,66,39.58278564,-122.0104719,0.01754731751810391,True
pge,RIVERBANK,37.76887583084935,-120.90778635201956,17.0,,,Yosemite,16319.0,4.221,4.347,8.568,,,,2.0,,,,,,,,,,,No,,,False,True,1378,115,37.76920307,-120.9078448,0.03674821839741301,True
pge,ATASCADERO,35.4651926369646,-120.6714179229173,12.0,,,Los Padres,18254.0,4.009,4.382,8.391,,,,1.0,,,,,,,,,,,No,,,False,True,1172,66,35.46547218,-120.6714417,0.031158266240185428,True
pge,EAST GRAND,37.65396784266645,-122.40420306125036,12.0,,,Peninsula,2257.0,9.037,10.964,20.001,,,,5.0,,,,,,,,,,,No,,,False,True,1197,115,37.65381238,-122.4031653,0.09298011969745996,True
pge,SYCAMORE CREEK,39.76887891514183,-121.82323209706044,12.0,,,North Valley,10297.0,3.179,4.637,7.816,,,,3.0,,,,,,,,,,,No,,,False,True,52,115,39.76876106,-121.8240284,0.069308595894638,True
pge,BURLINGAME,37.589994031230255,-122.3628212137506,4.16,,,Peninsula,2405.0,1.069,1.326,2.395,,,,3.0,,,,,,,,,,,Yes,,,False,True,1193,115,37.58992414,-122.363374,0.049322375961188394,True
pge,LOS MOLINOS,40.03430703089894,-122.09587413860588,12.0,,,North Valley,10348.0,5.836,7.836,13.672,,,,1.0,,,,,,,,,,,No,,,False,True,1398,66,40.03419988,-122.0961178,0.023922837456178306,True
pge,STOCKTON ACRES,37.9630980647908,-121.3237146106475,4.16,,,Stockton,16322.0,0.385,0.42,0.805,,,,1.0,,,,,,,,,,,No,,,False,True,2243,66,37.9633121,-121.3234312,0.03440538614715698,True
pge,VALLEY HOME,37.85608548958504,-120.94440964637616,17.0,,,Yosemite,16298.0,9.602,11.529,21.131,,,,2.0,,,,,,,,,,,No,,,False,True,1168,115,37.85642659,-120.9444262,0.03795646874547591,True
pge,HIGGINS,39.04402916015481,-121.0909371400403,12.0,,,Sierra,15269.0,7.777,8.354,16.131,,,,3.0,,,,,,,,,,,No,,,False,True,758,66,39.03596259,-120.9879836,8.936793031488804,False
pge,COTATI,38.30980554981653,-122.73175577070296,12.0,,,Sonoma,4227.0,2.006,2.306,4.312,,,,2.0,,,,,,,,,,,No,,,False,True,1336,66,38.309559,-122.731648,0.028982864464581495,True
pge,RENFRO,35.3871335591251,-119.1642609395004,21.0,,,Kern,25457.0,11.893,13.214,25.107,,,,2.0,,,,,,,,,,,No,,,False,True,1926,230,35.38771939,-119.1640945,0.06686595369591712,True
pge,FRENCH CAMP,37.881897863897066,-121.29042050604268,12.0,,,Stockton,16329.0,1.387,1.731,3.118,,,,2.0,,,,,,,,,,,No,,,False,True,1145,66,37.88208899,-121.290364,0.02182319102728924,True
pge,CHOWCHILLA,37.12083563007519,-120.25043505532854,12.0,,,Yosemite,25410.0,24.026,36.517,60.543,,,,2.0,,,,,,,,,,,No,,,False,True,613,115,37.18497687,-120.2739551,7.430546260078244,False
pge,MIDWAY,35.40071397340408,-119.44889279756244,12.0,,,Kern,25261.0,2.272,2.491,4.763,,,,2.0,,,,,,,,,,,No,,,False,True,7928,500,35.40364658,-119.4523314,0.45107339094404303,True
pge,PANOCHE,36.65147106321651,-120.58017074552066,12.0,,,Yosemite,25367.0,2.981,3.904,6.885,,,,1.0,,,,,,,,,,,No,,,False,True,8462,115,36.65353109,-120.5817603,0.269403552907757,True
pge,SISQUOC,34.87888609675112,-120.3307559903573,12.0,,,Los Padres,18281.0,1.462,2.325,3.787,,,,2.0,,,,,,,,,,,No,,,False,True,8121,66,34.87858246,-120.3307075,0.03405138440491733,True
pge,WEST FRESNO,36.71798260214739,-119.81904246829367,12.0,,,Fresno,25373.0,10.889,11.716,22.605,,,,3.0,,,,,,,,,,,No,,,False,True,2188,66,36.72636077,-119.7927116,2.5249570105487726,False
pge,SAN LUIS OBISPO,35.26178451937213,-120.63457824118316,12.0,,,Los Padres,18263.0,5.415,6.741,12.156,,,,2.0,,,,,,,,,,,No,,,False,True,8842,66,35.26170308,-120.6348653,0.027591388288710713,True
pge,OLIVEHURST,39.09191021084869,-121.54283685629107,12.0,,,Sacramento,15290.0,6.652,11.369,18.021,,,,2.0,,,,,,,,,,,No,,,False,True,1493,66,39.05146481,-121.5463491,4.507532456372095,False
pge,NORTECH,37.42095169352169,-121.9604588755621,21.0,,,San Jose,8246.0,12.96,17.639,30.599,,,,2.0,,,,,,,,,,,No,,,False,True,1534,115,37.4207031,-121.9598699,0.05890171062634265,True
pge,KNIGHTS LANDING,38.80894434056115,-121.74638901920422,12.0,,,Sacramento,6272.0,2.415,2.547,4.962,,,,1.0,,,,,,,,,,,No,,,False,True,1485,66,38.80928378,-121.7450948,0.11832215340267013,True
pge,SMYRNA,35.717948469880604,-119.45528357473574,12.0,,,Kern,25355.0,0.225,3.768,3.993,,,,2.0,,,,,,,,,,,No,,,False,True,268,115,35.71782151,-119.4553416,0.015057877937269369,True
pge,BONNIE NOOK,39.21451033170248,-120.80959918082056,12.0,,,Sierra,15230.0,0.194,0.222,0.416,,,,1.0,,,,,,,,,,,No,,,False,True,744,66,39.21470787,-120.8092925,0.034359133829560344,True
pge,CORNING,39.932572768315495,-122.18734884261642,12.0,,,North Valley,10333.0,4.932,5.119,10.051,,,,3.0,,,,,,,,,,,No,,,False,True,1395,66,39.93243151,-122.1875897,0.025854722459709507,True
pge,EL PATIO,37.29163644525506,-121.93561870955156,12.0,,,De Anza,8292.0,12.702,13.883,26.585,,,,4.0,,,,,,,,,,,No,,,False,True,1245,115,37.29203239,-121.9357659,0.04591211080855075,True
pge,PIT NO 3,40.99802297914013,-121.7472863637594,21.0,,,North Valley,10373.0,0.038,0.038,0.076,,,,1.0,,,,,,,,,,,Yes,,,False,True,1727,230,40.98709396,-121.8493033,8.648026140155977,False
pge,FITCH MOUNTAIN,38.606826614556056,-122.85303132509898,12.0,,,Sonoma,4275.0,6.963,8.864,15.827,,,,2.0,,,,,,,,,,,No,,,False,True,1763,66,38.60655701,-122.852858,0.03354915580052947,True
pge,STANISLAUS,38.14006225541333,-120.36971689458166,17.0,,,Yosemite,16282.0,1.304,1.549,2.853,,,,1.0,,,,,,,,,,,No,,,False,True,1890,115,38.13789804,-120.3701892,0.24416902659256332,True
pge,PLACERVILLE,38.730977599017024,-120.78350575501544,12.0,,,Sierra,15308.0,2.807,3.037,5.844,,,,2.0,,,,,,,,,,,No,,,False,True,99,115,38.69341229,-120.8258948,5.565500927654427,False
pge,EIGHT MILE,38.058406468108736,-121.37663705496492,21.0,,,Stockton,16391.0,11.371,24.311,35.682,,,,2.0,,,,,,,,,,,No,,,False,True,1905,230,38.05886608,-121.3769021,0.05612812397805773,True
pge,AIRWAYS,36.77817677583952,-119.67395617756009,12.0,,,Fresno,25204.0,21.911,23.025,44.936,,,,2.0,,,,,,,,,,,No,,,False,True,2186,115,36.77800449,-119.6737998,0.0236849190860355,True
pge,BERKELEY F,37.87234225189556,-122.27809421905329,12.0,,,East Bay,1206.0,0.179,0.604,0.783,,,,2.0,,,,,,,,,,,No,,,False,True,2135,66,37.87242957,-122.2781691,0.011724811610883915,True
pge,CASSERLY,36.96982661403625,-121.7670741950634,4.16,,,Central Coast,8311.0,0.336,0.355,0.691,,,,1.0,,,,,,,,,,,No,,,False,True,8693,115,36.95196933,-121.7603222,2.074285516802845,False
pge,EL CAPITAN,37.33595281998132,-120.50540396991832,12.0,,,Yosemite,25388.0,9.919,14.915,24.834,,,,3.0,,,,,,,,,,,No,,,False,True,7913,66,37.27333607,-120.4872542,7.145325440786776,False
sce,Acton,34.51048799897755,-118.1972449969698,12.55,,Antelope 220/66 System,,623.0,8.5,1.485,9.985,15.59,0.64,46.02,3.0,63.779,10.4206,0.1883,0.0,25.6121,1016.0,166.0,3.0,0.0,408.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,2316,66,34.55764538,-118.1802498,5.469876644773864,False
sce,Aha P.T.,33.86588835692363,-114.5337720046856,12.55,,Eagle Mountain 220/220 System,,1272.0,0.009,0.0,0.009,2.52,0.0,4.19,1.0,62.9139,7.2848,0.0,0.0,29.8013,95.0,11.0,0.0,0.0,45.0,Interconnection studies in this area have identified inadequate deliverability.,,,True,False,2265,66,33.72935002,-114.5171768,15.259615590609117,False
sce,Albury P.T.,33.83891625263318,-118.11677451985788,,,Del Amo 220/66 System,,2049.0,0.147,0.008,0.155,0.71,0.22,1.84,1.0,94.3925,0.9346,0.0,0.0,4.6729,101.0,1.0,0.0,0.0,5.0,Interconnection studies in this area have identified adequate deliverability.,,,True,False,459,66,33.84235695,-118.1205988,0.5206958692673335,True
sce,Alder,34.13536355569119,-117.40896380206628,12.55,,Etiwanda 220/66 System,,800.0,56.361,13.682,70.043,124.91,0.56,58.76,16.0,80.7607,7.7178,0.0111,0.0663,11.4441,7304.0,698.0,1.0,6.0,1035.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,990,66,34.13546122,-117.4092334,0.027085539518382547,True
sce,Alessandro,33.902360203824635,-117.2181852584964,12.55,,Valley 500/115 System,,1777.0,47.722,5.529,53.251,100.8,0.53,47.55,18.0,84.1667,6.3108,0.026,0.0347,9.4618,9696.0,727.0,3.0,4.0,1090.0,Deliverability in this area has not been determined by previous interconnection studies.,,,False,True,782,115,33.90206112,-117.2187445,0.061399392272493934,True
sce,Alhambra,34.09096899908039,-118.14957300279646,16.98,,Eagle Rock 220/66 System,,388.0,1.118,0.07,1.188,7.87,0.15,17.12,18.0,59.5195,21.4982,0.0113,0.068,18.903,5252.0,1897.0,1.0,6.0,1668.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,354,66,34.09126536,-118.1490914,0.05525185916090556,True
sce,Allview P.T.,34.21479099860479,-117.12502108530076,2.5,,Vista 220/115 System,,1277.0,0.031,0.0,0.031,0.48,0.07,0.47,1.0,85.5072,5.7971,0.0,0.0,8.6957,59.0,4.0,0.0,0.0,6.0,Interconnection studies in this area have identified adequate deliverability.,,,True,False,2281,66,34.20804986,-117.1039999,2.073245687831239,False
sce,Alola,33.96941961867055,-116.88125278288295,2.5,,El Casco 220/115 System,,2203.0,0.012,0.0,0.012,0.0,0.0,0.99,1.0,55.5556,0.0,0.0,0.0,44.4444,5.0,0.0,0.0,0.0,4.0,Deliverability in this area has not been determined by previous interconnection studies.,,,False,True,1996,115,33.9477822,-116.9232031,4.556133674876646,False
sce,Alon,33.8348209992809,-118.24764500383525,12.55,,Lighthipe 220/66 System,,823.0,7.638,6.453,14.091,29.76,0.47,34.65,9.0,31.6402,40.9524,0.0,1.164,26.2434,299.0,387.0,0.0,11.0,248.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,355,66,33.8349536,-118.2473837,0.028282454023897684,True
sce,Alpine P.T.,34.238664178957094,-117.23632790733168,2.5,,Vista 220/115 System,,1276.0,0.09,0.02,0.109,0.89,0.12,1.39,1.0,71.9008,3.3058,0.0,0.0,24.7934,87.0,4.0,0.0,0.0,30.0,Interconnection studies in this area have identified adequate deliverability.,,,True,False,2271,66,34.23438741,-117.2014241,3.2436628368443987,False
sce,Amador,34.07169126881664,-118.02699178701492,,,Rio Hondo 220/66 System,,430.0,1.497,0.086,1.584,11.19,0.14,16.65,15.0,56.3647,21.1914,0.0146,0.4369,21.9924,3870.0,1455.0,1.0,30.0,1510.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,356,66,34.07144828,-118.0265504,0.048814440823083054,True
sce,Amalia,34.0243532126106,-118.15450003414075,,,Mesa 220/66 System,,390.0,0.654,0.037,0.691,9.53,0.07,14.31,8.0,64.9467,18.5642,0.0,0.0,16.4891,1158.0,331.0,0.0,0.0,294.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,2066,66,34.02441084,-118.1546498,0.015217117618777214,True
sce,Amargo,35.00091068417334,-117.64796268028908,,,Kramer 220/115 System,,1626.0,0.466,0.005,0.471,0.9,0.52,1.03,2.0,56.7568,5.4054,0.0,0.0,37.8378,126.0,12.0,0.0,0.0,84.0,Interconnection studies in this area have identified inadequate deliverability.,,,False,True,2262,66,35.00019441,-117.6491998,0.13798893330430706,True
sce,Amboy,34.5494849984677,-115.7434559952921,12.55,,Devers 220/115 System,,1627.0,0.0,0.0,0.0,0.56,0.0,2.5,1.0,0.0,34.0,0.0,0.0,66.0,0.0,17.0,0.0,0.0,33.0,Deliverability in this area has not been determined by previous interconnection studies.,,,False,True,2017,115,34.13779814,-116.0537102,53.91600947080378,False
sce,Anaverde,34.56752478148115,-118.1462323315475,12.55,,Antelope 220/66 System,,674.0,23.71,2.755,26.465,72.8,0.36,46.33,10.0,79.7638,5.9959,0.0,0.0,14.2403,3512.0,264.0,0.0,0.0,627.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,358,66,34.567506,-118.147688,0.13330372805984048,True
sce,Anita,34.10555098724205,-118.03923537457985,,,Rio Hondo 220/66 System,,392.0,4.062,0.426,4.488,10.74,0.42,16.51,15.0,71.3954,14.8825,0.0145,0.0145,13.6931,4922.0,1026.0,1.0,1.0,944.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,359,66,34.10562887,-118.0384571,0.07217718835554729,True
sce,Apple Valley,34.44832304690117,-117.2235414064831,12.55,,Victor 220/115 System,,1628.0,43.877,5.441,49.318,65.49,0.75,34.68,11.0,76.392,7.3742,0.0427,0.0641,16.127,7148.0,690.0,4.0,6.0,1509.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,992,115,34.44908567,-117.2243526,0.11279959796430586,True
sce,Aqueduct,34.415639000690206,-117.35595999917751,12.55,,Victor 220/115 System,,1833.0,47.225,2.581,49.806,62.28,0.8,34.19,11.0,78.419,6.5349,0.0,0.0395,15.0066,5952.0,496.0,0.0,3.0,1139.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,993,115,34.41536392,-117.3557833,0.034616864615406334,True
sce,Arcadia,34.143984965719575,-118.02578444208424,16.98,,Rio Hondo 220/66 System,,394.0,2.5,0.3,2.801,8.58,0.33,22.2,15.0,58.1434,21.3001,0.0,0.024,20.5325,2424.0,888.0,0.0,1.0,856.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,362,66,34.14413076,-118.025731,0.016941190029536504,True
sce,Archibald,33.997768456231,-117.59266187137268,12.55,,Mira Loma 220/66 System,,789.0,36.878,9.38,46.258,90.59,0.51,54.54,11.0,73.3267,9.0977,0.3966,0.0248,17.1542,2958.0,367.0,16.0,1.0,692.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,994,66,33.99775834,-117.592678,0.0018644227866300197,True
sce,Archline,34.12086929458526,-117.58409269968844,12.55,,Etiwanda 220/66 System,,796.0,31.717,5.623,37.34,100.65,0.37,63.46,14.0,82.9442,7.2499,0.0123,0.0,9.7936,6750.0,590.0,1.0,0.0,797.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,995,66,34.12100557,-117.5841222,0.015394543999943599,True
sce,Armijo P.T.,34.78433379772276,-117.2490183897524,12.55,,Kramer 220/115 System,,2093.0,1.281,5.133,6.414,3.49,1.84,3.59,1.0,50.8475,9.322,0.0,0.0,39.8305,120.0,22.0,0.0,0.0,94.0,Interconnection studies in this area have identified inadequate deliverability.,,,True,False,2276,66,34.74052045,-117.3239307,8.40022448431996,False
sce,Arrington P.T.,33.829755520215,-118.10043101358654,,,Del Amo 220/66 System,,1998.0,0.212,0.005,0.217,0.75,0.29,2.28,1.0,97.479,0.0,0.0,0.0,2.521,116.0,0.0,0.0,0.0,3.0,Interconnection studies in this area have identified adequate deliverability.,,,True,False,8115,230,33.84771626,-118.0968754,2.023962353860379,False
sce,Arro,34.14197143239767,-117.28996172243762,,,San Bernardino 220/66 System,,729.0,2.626,0.197,2.824,10.68,0.26,14.72,6.0,80.6148,4.5797,0.0,0.0,14.8055,1285.0,73.0,0.0,0.0,236.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,996,66,34.14225412,-117.2901281,0.034964420067033555,True
sce,Arrowhead,34.28267982597404,-117.21513008335693,34.5,,Vista 220/115 System,,1809.0,0.786,0.052,0.837,5.21,0.16,4.76,5.0,88.3173,2.8939,0.0,0.0,8.7889,824.0,27.0,0.0,0.0,82.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,8098,66,34.28345226,-117.2162423,0.13348897107342342,True
sce,Arroyo,34.20000192212124,-118.17270389124891,16.98,,Gould 220/66 System,,428.0,0.583,0.0,0.583,0.79,0.74,2.42,8.0,72.4901,12.5071,0.0851,0.1134,14.8043,2556.0,441.0,3.0,4.0,522.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,364,66,34.19972227,-118.1706118,0.19490063912982436,True
sce,Ashley P.T.,34.44049966667659,-119.65588938914516,,,Goleta 220/66 System,,2080.0,0.261,0.008,0.27,0.73,0.37,1.23,1.0,64.0,4.0,0.0,0.0,32.0,16.0,1.0,0.0,0.0,8.0,Interconnection studies in this area have identified adequate deliverability.,,,True,False,1226,66,34.42331477,-119.6855987,3.3280115731900892,False
sce,Athens,33.916567263210936,-118.2381892261668,,,Lighthipe 220/66 System,,848.0,0.949,0.088,1.038,5.88,0.18,6.4,4.0,79.8184,6.6599,0.0,0.0,13.5217,791.0,66.0,0.0,0.0,134.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,2077,66,33.91649613,-118.2385643,0.035502353088928906,True
sce,Atwood,33.880449002142754,-117.83192699613006,12.55,,Villa Park 220/66 System,,918.0,14.265,0.854,15.12,38.16,0.4,35.28,7.0,79.9172,13.8267,0.0243,0.0243,6.2074,3283.0,568.0,1.0,1.0,255.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,667,66,33.8803142,-117.8320335,0.017926087385330955,True
sce,Auld,33.597235276736704,-117.1392829328927,12.55,,Valley 500/115 System,,1609.0,75.819,4.056,79.875,112.0,0.71,32.12,18.0,81.0505,7.9486,0.0127,0.0127,10.9755,6373.0,625.0,1.0,1.0,863.0,Deliverability in this area has not been determined by previous interconnection studies.,,,False,True,811,115,33.55781389,-117.2032139,7.368313313638898,False
sce,Aventura P.T.,33.93141848938346,-116.5041040764268,12.55,,Devers 220/115 System,,1968.0,2.7,0.117,2.817,9.45,0.3,10.2,1.0,75.4695,9.2723,0.0,0.0,15.2582,643.0,79.0,0.0,0.0,130.0,Deliverability in this area has not been determined by previous interconnection studies.,,,True,False,2404,66,33.93260512,-116.5043504,0.13389001753906032,True
sce,Badwater P.T.,36.455969002788585,-116.8452024905156,12.55,,Valley Electric 220/25,,1284.0,0.151,1.903,2.054,3.2,0.64,5.45,1.0,21.4286,11.9048,0.0,0.0,66.6667,9.0,5.0,0.0,0.0,28.0,Interconnection studies in this area have identified adequate deliverability.,,,True,False,1829,115,35.76488065,-117.3754457,90.41053049301233,False
sce,Bain,34.01006276038666,-117.50628314451394,12.55,,Mira Loma 220/66 System,,730.0,17.96,1.632,19.592,56.0,0.35,36.41,7.0,66.3325,12.5731,0.0,0.4595,20.6349,1588.0,301.0,0.0,11.0,494.0,Interconnection studies in this area have identified adequate deliverability.,,,False,True,783,66,34.01134168,-117.5063472,0.14233188394219692,True
sce,Bandage P.T.,33.778606049415224,-116.46392796750416,12.55,,Devers 220/115 System,,2286.0,4.555,0.258,4.813,5.0,0.96,0.19,1.0,67.9121,3.5165,0.0,0.0,28.5714,309.0,16.0,0.0,0.0,130.0,Deliverability in this area has not been determined by previous interconnection studies.,,,True,False,813,115,33.791975,-116.4499445,1.9697536311241928,True
