name,owner_raw,type,status,latitude,longitude,county,city
Plumas - (PG&E),PG&E,SUBSTATION,Operational,39.02624095,-121.54303879,Yuba County,Plumas Lake
Wheatland - (PG&E),PG&E,SUBSTATION,Operational,39.01314211,-121.41860311,Yuba County,Wheatland
Yuba City Station A,PG&E,SUBSTATION,Operational,39.13912574,-121.63833506,Sutter County,Yuba City
Yuba Gold Fields,PG&E,SUBSTATION,Operational,39.20322939,-121.41498898,Yuba County,
Smartsville Ss,PG&E,SUBSTATION,Operational,39.20852874,-121.3026853,Yuba County,Smartsville
French Meadows,PG&E,SUBSTATION,Operational,39.07794621,-120.40622253,Placer County,
Potter Valley,PG&E,SUBSTATION,Operational,39.36196027,-123.12782723,Mendocino County,
Santa Ynez Switch,PG&E,SUBSTATION,Operational,34.64795198,-120.1847947,Santa Barbara County,
Sonora Mining,PG&E,SUBSTATION ASSUMED,Operational,37.96717536,-120.38639459,Tuolumne County,Sonora
Wintun,PG&E,SUBSTATION,Operational,40.59277951,-122.3696425,Shasta County,Redding
South Bay 1,PG&E,SUBSTATION,Operational,37.77847661,-121.62593825,Alameda County,
Claremont - (PG&E),PG&E,SUBSTATION,Operational,37.84736849,-122.22857188,Alameda County,Oakland
Kekawaka,PG&E,SUBSTATION,Operational,40.0940257,-123.50917312,Trinity County,
Luka,PG&E,SUBSTATION,Operational,37.66794111,-121.8318637,Alameda County,"Livermore--Pleasanton--Dublin, CA"
Air Liquide,PG&E,SUBSTATION ASSUMED,Operational,37.5953056,-122.01747832,Alameda County,Union City
Parks,PG&E,SUBSTATION,Operational,37.71163865,-121.89383726,Alameda County,Dublin
Ralph,PG&E,SUBSTATION,Operational,37.79905199,-121.6199307,CONTRA COSTA,
Vallecitos,PG&E,SUBSTATION,Operational,37.60923901,-121.84265791,Alameda County,Sunol
Amfor,PG&E,SUBSTATION,Operational,38.40876188,-120.82208495,Amador County,
Ione Energy,PG&E,SUBSTATION,Operational,38.27716834,-120.9138865,Amador County,
A.P.T. Oro,PG&E,SUBSTATION,Operational,39.48122118,-121.56547211,Butte County,Oroville
Paradise - (PG&E),PG&E,SUBSTATION,Operational,39.76065779,-121.61871709,Butte County,Paradise
Murphy - (PG&E),PG&E,SUBSTATION,Operational,38.14698195,-120.44640649,Calaveras County,
North Branch,PG&E,SUBSTATION,Operational,38.19974189,-120.719335,Calaveras County,
Drake,PG&E,SUBSTATION,Operational,38.9698177,-122.04331887,Colusa County,
Harrington,PG&E,SUBSTATION,Operational,38.9692189,-122.07045507,Colusa County,
Maxwell - (PG&E),PG&E,SUBSTATION,Operational,39.27695488,-122.15327551,Colusa County,
Byron Bethany,PG&E,SUBSTATION,Operational,37.81698435,-121.5871326,Contra Costa County,
GWF 4,PG&E,SUBSTATION,Operational,38.01049463,-121.75625648,Contra Costa County,Antioch
Linde - (PG&E),PG&E,SUBSTATION ASSUMED,Operational,38.02639366,-121.84961477,Contra Costa County,Pittsburg
Columbia Steel,PG&E,SUBSTATION,Operational,38.02597928,-121.86329806,,
Antioch,PG&E,SUBSTATION,Operational,38.01351301,-121.81553884,Contra Costa County,Antioch
East Portal,PG&E,SUBSTATION,Operational,37.87595023,-122.18703268,Contra Costa County,Orinda
Fibreboard,PG&E,SUBSTATION,Operational,38.01599133,-121.77390547,Contra Costa County,Antioch
Franklin - (PG&E),PG&E,SUBSTATION,Operational,38.01210203,-122.26431677,Contra Costa County,Hercules
Imhoff,PG&E,SUBSTATION,Operational,38.00163158,-122.0672425,Contra Costa County,"Concord--Walnut Creek, CA"
Marsh,PG&E,SUBSTATION,Operational,37.90286041,-121.72268263,Contra Costa County,Brentwood
San Ramon Research Cntr.,PG&E,SUBSTATION ASSUMED,Operational,37.78241098,-121.96764928,Contra Costa County,Danville
Narrows - (PG&E),PG&E,SUBSTATION,Operational,39.23512352,-121.26861825,Nevada County,
Unocal,PG&E,SUBSTATION,Operational,38.05340283,-122.23451897,Contra Costa County,Crockett
Urich - (PG&E),PG&E,SUBSTATION,Operational,38.02895002,-122.10308779,Contra Costa County,Martinez
Flint,PG&E,SUBSTATION,Operational,38.88491527,-121.06712848,Placer County,Auburn
Limestone - (PG&E),PG&E,SUBSTATION,Operational,38.63492778,-120.98016969,El Dorado County,Cameron Park
Mt. Quarries,PG&E,SUBSTATION,Operational,38.91406082,-121.01896906,El Dorado County,
Newcastle,PG&E,SUBSTATION,Operational,38.83485386,-121.09480786,Placer County,
Camino - (PG&E),PG&E,SUBSTATION,Operational,38.79337246,-120.61929791,El Dorado County,
Oxford,PG&E,SUBSTATION,Operational,36.71508838,-120.70181596,Fresno County,
River Rock,PG&E,SUBSTATION,Operational,36.90285495,-119.77383028,Fresno County,
Westlands,PG&E,SUBSTATION,Operational,36.63241255,-120.34229944,Fresno County,
Camden - (PG&E),PG&E,SUBSTATION,Operational,36.44598108,-119.79895395,Fresno County,
Capco Madera - (PG&E),PG&E,SUBSTATION,Operational,36.83608772,-120.44954396,Fresno County,Firebaugh
Fireboard,PG&E,SUBSTATION,Operational,36.8505761,-120.46635952,Fresno County,
Kearney (Old),PG&E,SUBSTATION,Operational,36.70678897,-119.8800103,Fresno County,
Kings River,PG&E,SUBSTATION,Operational,36.88826305,-119.15946196,Fresno County,
Rainbow,PG&E,SUBSTATION,Operational,36.71021717,-119.53810124,Fresno County,
De Francesco,PG&E,SUBSTATION,Operational,36.83603893,-120.62029452,Fresno County,
Gates Wellhead,PG&E,SUBSTATION,Operational,36.15251611,-120.14780665,Fresno County,
Headgate,PG&E,SUBSTATION,Operational,39.78927403,-122.05129695,Glenn County,
Provident,PG&E,SUBSTATION ASSUMED,Operational,39.55776343,-122.00469037,Glenn County,
Stony Gorge,PG&E,SUBSTATION,Operational,39.58703795,-122.53314351,Glenn County,Elk Creek
Ultra Power - (PG&E),PG&E,SUBSTATION,Operational,40.87792931,-123.9946194,Humboldt County,Blue Lake
Fruitland - (PG&E),PG&E,SUBSTATION,Operational,40.28583672,-123.83729396,Humboldt County,
Ridge Cabin,PG&E,SUBSTATION ASSUMED,Operational,40.72891419,-123.66976472,Humboldt County,
Russ Ranch,PG&E,SUBSTATION,Operational,40.82049255,-123.82822372,Humboldt County,
Berrenda A,PG&E,SUBSTATION,Operational,35.71159587,-120.01118299,Kern County,
Berrenda C,PG&E,SUBSTATION,Operational,35.65849654,-120.04241711,Kern County,
Cawelo B,PG&E,SUBSTATION,Operational,35.47076084,-119.11830642,Kern County,
Cawelo C,PG&E,SUBSTATION,Operational,35.57075261,-119.11540761,Kern County,
Kernwater,PG&E,SUBSTATION,Operational,35.40105248,-119.03538055,Kern County,Oildale
Lost Hills,PG&E,SUBSTATION,Operational,35.78572695,-119.86627087,Kern County,
Petrol,PG&E,SUBSTATION,Operational,35.4546256,-118.99217923,Kern County,
Valpredo,PG&E,SUBSTATION,Operational,35.06400924,-119.06181438,Kern County,
Antelope - (PG&E),PG&E,SUBSTATION,Operational,35.65789628,-119.99642185,Kern County,
Arvin-Edison,PG&E,SUBSTATION,Operational,35.31697561,-118.93320148,Kern County,
Cadet,PG&E,SUBSTATION,Operational,35.10677559,-119.40353284,Kern County,Taft
Carnation Dairy,PG&E,SUBSTATION,Operational,35.31100114,-119.08579425,Kern County,Bakersfield
Chalk,PG&E,SUBSTATION,Operational,35.09713662,-119.42940648,Kern County,
Dexel,PG&E,SUBSTATION,Operational,35.45555332,-119.02114573,Kern County,Oildale
Double C,PG&E,SUBSTATION,Operational,35.5010341,-119.04602741,Kern County,
Eisen,PG&E,SUBSTATION,Operational,35.35577476,-118.97175878,Kern County,Potomac Park
Frito Lay,PG&E,SUBSTATION,Operational,35.39404176,-119.32146941,Kern County,
Kern Front,PG&E,SUBSTATION,Operational,35.5094399,-119.03049873,Kern County,
Lost Hills (Texaco),PG&E,SUBSTATION,Operational,35.6658105,-119.76743863,,
Sysquoc,PG&E,SUBSTATION,Operational,35.31982083,-119.66231226,Kern County,
Ultra Power - 93308,PG&E,SUBSTATION,Operational,35.54775617,-119.07543271,Kern County,
Rio Bravo - G,PG&E,SUBSTATION,Operational,35.4298185,-118.82261907,Kern County,Bakersfield
San Bernard,PG&E,SUBSTATION,Operational,35.09239229,-118.87810433,Kern County,
Santa Fe Energy,PG&E,SUBSTATION,Operational,35.1933423,-119.58233473,,
Badger Creek,PG&E,SUBSTATION,Operational,35.4839117,-119.02971102,Kern County,
Berry Petroleum,PG&E,SUBSTATION,Operational,35.0932242,-119.44381796,Kern County,
Tecuya,PG&E,SUBSTATION,Operational,35.01964647,-118.97962599,Kern County,
Fort Bragg,PG&E,SUBSTATION,Operational,39.43482433,-123.7993704,Mendocino County,Fort Bragg
Garcia,PG&E,SUBSTATION,Operational,38.88918649,-123.55085759,Mendocino County,
Gallo,PG&E,SUBSTATION,Operational,37.37940613,-120.80950654,Merced County,
International Turbine Research,PG&E,SUBSTATION,Operational,37.04729449,-121.19501489,Merced County,
Texaco,PG&E,SUBSTATION,Operational,35.95855623,-120.86356501,Monterey County,
Camphora,PG&E,SUBSTATION,Operational,36.46821427,-121.39034819,Monterey County,
Castroville,PG&E,SUBSTATION,Operational,36.76311499,-121.73472246,Monterey County,
Chualar,PG&E,TAP,Operational,36.57244098,-121.52048864,Monterey County,
Edward Pike,PG&E,SUBSTATION,Operational,36.6262318,-121.58762873,Monterey County,
Gonzales - (PG&E),PG&E,SUBSTATION,Operational,36.50886016,-121.44687749,Monterey County,Gonzales
Lagunitas,PG&E,SUBSTATION,Operational,36.74875631,-121.60597559,Monterey County,
Los Coches - (PG&E),PG&E,SUBSTATION,Operational,36.36646086,-121.28006792,Monterey County,
