utility,substation_name,util_lat,util_lon,cec_lat,cec_lon,type,status
sce,Manhattan,33.87862305133165,-118.39841771902574,33.87807018,-118.39857176,SUBSTATION,
sce,Malibu,34.147638988750195,-118.76062464841829,34.14755196,-118.76145218,SUBSTATION,Operational
sce,Madrid,33.83533381342406,-118.32409750883438,33.83554836,-118.3244855,SUBSTATION,
sce,Macarthur,33.63852216201871,-117.86595640340192,33.63870147,-117.86603637,SUBSTATION,Operational
sce,Lynwood,33.92724108889109,-118.21250088200088,33.92709483,-118.21278441,SUBSTATION,Operational
sce,Lundy,38.043603204948695,-119.17260475041304,38.0427359,-119.1718964,SUBSTATION,Operational
sce,Lunada,33.76031762955384,-118.3787449154016,33.76014319,-118.37856619,SUBSTATION,
sce,Lucas,33.84259412410815,-118.12060564366132,33.84235211,-118.12058663,SUBSTATION,Operational
sce,Los Cerritos,33.81119600470003,-118.19020599797793,33.81127067,-118.19049666,SUBSTATION,Operational
sce,Loraine,35.30841273698387,-118.42027793852826,35.30690058,-118.42327496,SUBSTATION,Operational
sce,Longdon,33.8818326851209,-118.19559190444494,33.88176698,-118.19568316,SUBSTATION,Operational
sce,Locust,33.78338437151147,-118.19190309770173,33.78319603,-118.19157091,SUBSTATION,Operational
sce,Lockheed,34.45915899839863,-118.58032671162694,34.45775905,-118.58046829,SUBSTATION,Operational
sce,Little Rock,34.615981101742406,-117.9679391487888,34.61619648,-117.96893893,SUBSTATION,Operational
sce,Lindsay,36.2042057902735,-119.09157298174657,36.20429589,-119.09200743,SUBSTATION,Operational
sce,Lighthipe,33.88016104886397,-118.17456809026208,33.88057202,-118.1750217,SUBSTATION,Operational
sce,Liberty,36.28296874446285,-119.3326905200063,36.28306997,-119.33215414,SUBSTATION,Operational
sce,Levy,34.17355800376603,-119.15651000407496,34.17384797,-119.15673209,SUBSTATION,Operational
sce,Lennox,33.94225075494569,-118.34658540252563,33.9422497,-118.34735042,SUBSTATION,Operational
sce,Lemon Cove,36.38771600060615,-119.0260869967028,36.38669763,-119.02633654,SUBSTATION,Operational
sce,Lee Vining,,,37.9520948,-119.11644284,SUBSTATION,Operational
sce,Layfair,34.09187502046493,-117.76866363701156,34.08997591,-117.76969139,SUBSTATION,Operational
sce,Laurel,36.23965600441295,-119.47638799617282,36.23991999,-119.47552075,SUBSTATION,Operational
sce,Latigo,34.04437418785732,-118.7769694087438,34.04483092,-118.77608789,SUBSTATION,Operational
sce,Las Lomas,33.71867641955388,-117.7391784103374,33.71842229,-117.73854998,SUBSTATION,Operational
sce,Lark Ellen,34.08765799971799,-117.92628299981564,34.08708199,-117.92641678,SUBSTATION,Operational
sce,Landing,34.47907908248404,-114.4167265401381,34.47870939,-114.41694833,SUBSTATION,Operational
sce,Lancaster,34.70036399998477,-118.14569400465916,34.7004949,-118.14559192,SUBSTATION,Operational
sce,Lampson,33.77796996263328,-117.8983985000712,33.77821423,-117.89908842,SUBSTATION,Operational
sce,Laguna Bell,33.976063000676135,-118.14762100305056,33.97589397,-118.14786172,SUBSTATION,Operational
sce,La Veta,33.76643799668279,-117.85248599558908,33.76679416,-117.85210792,SUBSTATION,Operational
sce,La Palma,33.846268089605886,-117.98016977176611,33.84627904,-117.97981216,SUBSTATION,Operational
sce,La Mirada,33.88865000018771,-118.01457299792752,33.88862547,-118.01439277,SUBSTATION,Operational
sce,La Habra,33.92503519317997,-117.93335597279064,33.92517014,-117.93377489,SUBSTATION,Operational
sce,La Fresa,33.86854535999439,-118.33214671842512,33.86973754,-118.33283066,SUBSTATION,Operational
sce,La Canada,34.205101445717894,-118.2105871156432,34.20526544,-118.21048123,SUBSTATION,Operational
sce,Kimball,33.969727853610216,-117.61814932196484,33.97018174,-117.61858593,SUBSTATION,Operational
sce,Kernville,35.7720581025832,-118.43173950101318,35.77250716,-118.43235204,SUBSTATION,Operational
sce,June Lake,37.76752607365519,-119.12426591711588,37.76698005,-119.12332555,SUBSTATION ASSUMED,Operational
sce,Junction,36.3074809098986,-116.41003174596273,36.30536699,-116.41458361,SUBSTATION,Operational
sce,Joshua Tree,34.13599167886379,-116.3152410700874,34.13598392,-116.31565184,SUBSTATION,Operational
sce,Johanna,33.713483846607005,-117.85207412796372,33.71345628,-117.85265178,SUBSTATION,Operational
sce,Jersey,33.87967909325,-118.24798204815698,33.87949997,-118.24817693,SUBSTATION,Operational
sce,Ivyglen,33.76023995734442,-117.4767247025759,33.76025912,-117.47732092,SUBSTATION,Operational
sce,Ivar,34.08816132300995,-118.07593935933645,34.08815053,-118.07595724,SUBSTATION,Operational
sce,Isla Vista,34.431962660186834,-119.87110826955949,34.43301677,-119.87131997,SUBSTATION,Operational
sce,Isabella,35.63310199968664,-118.47698199585776,35.63265358,-118.47824365,SUBSTATION,Operational
sce,Irvine,33.68339167134497,-117.7425321542773,33.68303408,-117.7421796,SUBSTATION,Operational
sce,Inyokern,35.653169348521565,-117.79437767306143,35.65251377,-117.79578864,SUBSTATION,Operational
sce,Inyokern Town,35.64795863969852,-117.81573401572578,35.64847728,-117.81658229,SUBSTATION,Operational
sce,Inglewood,33.96658424764422,-118.3570986216146,33.96564356,-118.35809129,SUBSTATION,Operational
sce,Industry,34.05123311734519,-117.99146038669224,34.05052351,-117.99076397,SUBSTATION,Operational
sce,Indian Wells,33.72944374862638,-116.34321099441657,33.7294603,-116.34663952,SUBSTATION,Operational
sce,Imperial,33.911807190213,-118.14781404953489,33.91184015,-118.14827283,SUBSTATION,Operational
sce,Huston,34.24252188350991,-117.28568051548407,34.24285702,-117.28547021,SUBSTATION,Operational
sce,Huntington Park,33.97986101405952,-118.22572520657688,33.97960017,-118.22624402,SUBSTATION,
sce,Hoyt,34.05246100173005,-118.04787199850246,34.05215365,-118.0488606,SUBSTATION,Operational
sce,Homart,34.07492245983708,-117.29134532065184,34.07455508,-117.29170399,SUBSTATION,Operational
sce,Holiday,33.84538927117918,-116.5460117849207,33.84554649,-116.54589241,SUBSTATION,Operational
sce,Holgate,35.01556648872467,-117.70476753610514,35.01411771,-117.70402272,SUBSTATION,Operational
