name,owner_raw,owner_std,type,category,matched_to_scrape,max_voltage_kv,latitude,longitude,county,city,status,cec_resolve_area,hifld_id
Crescent - (PGE Fresno),PG&E,pge,SUBSTATION ASSUMED,substation,False,70.0,36.53078501,-120.16715727,Fresno County,Helm,,PGE Fresno,
Mercy Springs - (PGE Fresno),PG&E,pge,SUBSTATION,substation,False,70.0,36.93680663,-120.81947392,Merced County,Los Banos,Operational,PGE Fresno,300625.0
Tule River Ph - PG&E,PG&E,pge,SUBSTATION,substation,False,70.0,36.16306764,-118.7069903,Tulare County,,,SCE Northern,
Livingston Sw Sta,PG&E,pge,SUBSTATION,substation,False,70.0,37.08757292,-120.83517282,Merced County,,,PGE Fresno,
Yosemite Park,PG&E,pge,SUBSTATION,substation,False,70.0,37.72162925,-119.70288515,Mariposa County,,,PGE Fresno,
Union (Estrella),PGE,pge,SUBSTATION ASSUMED,substation,False,70.0,35.63744103,-120.5991179,San Luis Obispo County,Paso Robles,,PGE Kern,
Lake Siskiyou,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,41.28039745,-122.32837541,Siskiyou County,,Operational,PGE NGBA,205364.0
Bonds Flat,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.70452891,-120.43408744,Tuolumne County,,Operational,PGE Fresno,302964.0
Ceres,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.60890042,-120.95617301,Stanislaus County,Ceres,Operational,PGE GBA,310207.0
College - (Other),Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.51657506,-120.86755041,Stanislaus County,Turlock,Operational,PGE Fresno,301200.0
Fairground,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.50070997,-120.86685906,Stanislaus County,Turlock,Operational,PGE Fresno,305769.0
Geer,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.52262858,-120.84352547,Stanislaus County,Turlock,Operational,PGE Fresno,303963.0
Gilstrap,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.57994083,-120.97577407,Stanislaus County,Ceres,Operational,PGE GBA,301342.0
Industrial - Turlock,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.47859672,-120.86679162,Stanislaus County,Turlock,Operational,PGE Fresno,310268.0
Montpellier,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.55145607,-120.77128149,Stanislaus County,,Operational,PGE Fresno,304515.0
Roeding,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.58703698,-120.93563304,Stanislaus County,"Modesto, CA",Operational,PGE GBA,304967.0
Westport,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.52247984,-120.99395876,Stanislaus County,,Operational,PGE GBA,305820.0
South Turlock,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.48332985,-120.84642066,Stanislaus County,"Turlock, CA",Operational,PGE Fresno,309816.0
Lookout,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,41.20761438,-121.13806279,Modoc County,,Operational,PGE NGBA,308359.0
Fall Creek Powerhouse,PG&E NGBA,pge,SUBSTATION,substation,False,69.0,41.98541373,-122.36028332,Siskiyou County,,Operational,PGE NGBA,201784.0
Unknown - 3281,PG&E NGBA,pge,SUBSTATION,substation,False,69.0,41.43252642,-122.38284519,Siskiyou County,,Operational,PGE NGBA,205366.0
Unknown - 3384,PG&E GBA,pge,SUBSTATION,substation,False,69.0,37.9176037,-121.62490034,Contra Costa County,,Operational,PGE GBA,301787.0
F Street,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.48946659,-120.83804745,Stanislaus County,"Turlock, CA",Operational,PGE Fresno,309698.0
Commons,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.50071169,-120.9135621,Stanislaus County,,Operational,PGE GBA,306760.0
Big Valley Lumber Co.,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,41.13280316,-121.13757522,Lassen County,Bieber,Operational,PGE NGBA,301368.0
Muck Valley,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,41.09133185,-121.17883239,Lassen County,Nubieber,Operational,PGE NGBA,306102.0
Don Pedro,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.69663452,-120.42010824,Tuolumne County,,Operational,PGE Fresno,305600.0
Unknown - 2618,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.64503958,-120.60679183,Stanislaus County,,Operational,PGE GBA,301499.0
Crows Landing - (Other),Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,37.60912438,-120.99285918,Stanislaus County,"Modesto, CA",Operational,PGE GBA,303827.0
Unknown - 3097,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,69.0,41.1323494,-121.11434228,Lassen County,Bieber,Operational,PGE NGBA,306272.0
Lone Star,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.01727633,-122.19966883,Santa Cruz County,Davenport,Operational,PGE GBA,301775.0
Crusher,PG&E,pge,SUBSTATION,substation,False,60.0,37.02569254,-122.15478776,Santa Cruz County,,Operational,PGE GBA,303484.0
Ultra Power - 96013,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,40.9097185,-121.64085347,Shasta County,,Operational,PGE NGBA,308268.0
Sierraville,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.59350399,-120.38112715,Sierra County,,Operational,PGE NGBA,307385.0
Loyalton,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.6680613,-120.2429719,Sierra County,,Operational,PGE NGBA,309393.0
Sierra Brooks,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.64613235,-120.21790488,Sierra County,Sierra Brooks,Operational,PGE NGBA,310073.0
Stampede Dam,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.47039266,-120.1046891,Sierra County,,Operational,PGE NGBA,304052.0
Rclm. Dist. 2047,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.85650732,-121.78591098,Yolo County,,Operational,PGE NGBA,301113.0
GWF 5,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.04375216,-121.98760655,Contra Costa County,"Antioch, CA",Operational,PGE GBA,303165.0
Batavia,PG&E,pge,SUBSTATION,substation,False,60.0,38.38708136,-121.77584211,Solano County,,Operational,PGE NGBA,310129.0
Cache Slough,PG&E,pge,SUBSTATION,substation,False,60.0,38.29638768,-121.74814821,Solano County,,Operational,PGE NGBA,304360.0
Maine Prairie,PG&E,pge,SUBSTATION,substation,False,60.0,38.38475486,-121.75867761,Solano County,,Operational,PGE NGBA,303245.0
City of Healdsburg,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.60981263,-122.85624513,Sonoma County,Healdsburg,Operational,PGE NGBA,302265.0
Wohler,PG&E,pge,SUBSTATION,substation,False,60.0,38.51053433,-122.88106593,Sonoma County,,Operational,PGE NGBA,302182.0
Briggsmore,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.66683495,-120.97687302,Stanislaus County,Modesto,Operational,PGE GBA,302185.0
Enslen,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.65210198,-121.00127404,Stanislaus County,Modesto,Operational,PGE GBA,306622.0
Finney,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.68242098,-121.08582302,Stanislaus County,,Operational,PGE GBA,300580.0
Ladd,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.73251096,-121.01398,Stanislaus County,,Operational,PGE GBA,308525.0
Lincoln - 95354,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.64885449,-120.93964774,Stanislaus County,Modesto,Operational,PGE GBA,307774.0
Paradise - (Other),Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.62168799,-121.02024104,Stanislaus County,West Modesto,Operational,PGE GBA,308710.0
Poust,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.66464197,-121.04444801,Stanislaus County,Modesto,Operational,PGE GBA,302133.0
Prescott,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.67171095,-121.02741903,Stanislaus County,Modesto,Operational,PGE GBA,309573.0
Roselle,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.68011897,-120.94008101,Stanislaus County,Modesto,Operational,PGE GBA,300309.0
Santa Rosa - (Other),Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.63491798,-120.97951304,Stanislaus County,"Modesto, CA",Operational,PGE GBA,304626.0
Sisk,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.68473698,-121.05197498,Stanislaus County,Modesto,Operational,PGE GBA,300873.0
Stoddard - (Other),Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.70405797,-121.06864401,Stanislaus County,Salida,Operational,PGE GBA,307285.0
Sylvan,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.68841094,-120.97660604,Stanislaus County,Modesto,Operational,PGE GBA,308329.0
Woodrow,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.68586798,-121.00380601,Stanislaus County,Modesto,Operational,PGE GBA,306447.0
Rclm. Dist. 1500,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.7848047,-121.65514613,Sutter County,,Operational,PGE NGBA,304081.0
Rclm. Dist. 108,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.86241128,-121.79314922,Yolo County,,Operational,PGE NGBA,305576.0
Red Bank,PG&E,pge,SUBSTATION,substation,False,60.0,40.14573607,-122.19945344,Tehama County,,Operational,PGE NGBA,303143.0
Big Creek,PG&E,pge,SUBSTATION,substation,False,60.0,40.64682671,-123.49789625,Trinity County,Hyampom,Operational,PGE NGBA,309532.0
Grouse Creek,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,40.71262096,-123.53016197,Trinity County,,Operational,PGE NGBA,300637.0
Hayfork,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,40.55233904,-123.16286601,Trinity County,Hayfork,Operational,PGE NGBA,306742.0
Encinal,PG&E,pge,SUBSTATION,substation,False,60.0,39.24756282,-121.63712248,Sutter County,,Operational,PGE NGBA,302047.0
Feather River,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.0514597,-121.54633583,Yuba County,,Operational,PGE NGBA,301597.0
Yuba City Station A,PG&E,pge,SUBSTATION,substation,False,60.0,39.13912574,-121.63833506,Sutter County,Yuba City,Operational,PGE NGBA,310481.0
Yuba Gold Fields,PG&E,pge,SUBSTATION,substation,False,60.0,39.20322939,-121.41498898,Yuba County,,Operational,PGE NGBA,305597.0
Smartsville Ss,PG&E,pge,SUBSTATION,substation,False,60.0,39.20852874,-121.3026853,Yuba County,Smartsville,Operational,PGE NGBA,301429.0
French Meadows,PG&E,pge,SUBSTATION,substation,False,60.0,39.07794621,-120.40622253,Placer County,,Operational,PGE NGBA,300321.0
Potter Valley,PG&E,pge,SUBSTATION,substation,False,60.0,39.36196027,-123.12782723,Mendocino County,,Operational,PGE NGBA,309613.0
Wintun,PG&E,pge,SUBSTATION,substation,False,60.0,40.59277951,-122.3696425,Shasta County,Redding,Operational,PGE NGBA,304587.0
Kekawaka,PG&E,pge,SUBSTATION,substation,False,60.0,40.0940257,-123.50917312,Trinity County,,Operational,PGE NGBA,307419.0
Luka,PG&E,pge,SUBSTATION,substation,False,60.0,37.66794111,-121.8318637,Alameda County,"Livermore--Pleasanton--Dublin, CA",Operational,PGE GBA,308301.0
Amfor,PG&E,pge,SUBSTATION,substation,False,60.0,38.40876188,-120.82208495,Amador County,,Operational,PGE GBA,306187.0
Gridley,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.36470804,-121.68560192,Butte County,Gridley,Operational,PGE NGBA,301839.0
Anita - (Other),Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.81094859,-121.91961318,Butte County,,Operational,PGE NGBA,307094.0
North Branch,PG&E,pge,SUBSTATION,substation,False,60.0,38.19974189,-120.719335,Calaveras County,,Operational,PGE GBA,307819.0
Drake,PG&E,pge,SUBSTATION,substation,False,60.0,38.9698177,-122.04331887,Colusa County,,Operational,PGE NGBA,302981.0
Harrington,PG&E,pge,SUBSTATION,substation,False,60.0,38.9692189,-122.07045507,Colusa County,,Operational,PGE NGBA,307397.0
Byron Bethany,PG&E,pge,SUBSTATION,substation,False,60.0,37.81698435,-121.5871326,Contra Costa County,,Operational,PGE GBA,308431.0
Du Pont,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.01132498,-121.74875788,Contra Costa County,Oakley,Operational,PGE GBA,303848.0
GWF 4,PG&E,pge,SUBSTATION,substation,False,60.0,38.01049463,-121.75625648,Contra Costa County,Antioch,Operational,PGE GBA,302041.0
Union Chemical,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.01899895,-122.23540445,Contra Costa County,,Operational,PGE GBA,305575.0
Briones,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.88524673,-121.8144334,Contra Costa County,,Operational,PGE GBA,300121.0
Antioch,PG&E,pge,SUBSTATION,substation,False,60.0,38.01351301,-121.81553884,Contra Costa County,Antioch,Operational,PGE GBA,305643.0
Marsh,PG&E,pge,SUBSTATION,substation,False,60.0,37.90286041,-121.72268263,Contra Costa County,Brentwood,Operational,PGE GBA,303575.0
Port Costa Brick,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.03732102,-122.17808278,Contra Costa County,,Operational,PGE GBA,303251.0
Urich - (PG&E),PG&E,pge,SUBSTATION,substation,False,60.0,38.02895002,-122.10308779,Contra Costa County,Martinez,Operational,PGE GBA,308825.0
Mussel Slough,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.31945725,-119.94704699,Kings County,,Operational,PGE Fresno,300523.0
Cal Resources LLC,Other (PGE - Assumed),pge_assumed,SUBSTATION ASSUMED,substation,False,60.0,36.23773804,-120.36869084,Fresno County,,Operational,PGE Fresno,
Penn Zier,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.2245645,-120.38145115,Fresno County,,Operational,PGE Fresno,310397.0
River Rock,PG&E,pge,SUBSTATION,substation,False,60.0,36.90285495,-119.77383028,Fresno County,,Operational,PGE Fresno,304800.0
Tornado,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.1922902,-120.35525897,Fresno County,,Operational,PGE Fresno,303884.0
Westlands,PG&E,pge,SUBSTATION,substation,False,60.0,36.63241255,-120.34229944,Fresno County,,Operational,PGE Fresno,302217.0
Agrico,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.61769079,-120.09980892,Fresno County,,Operational,PGE Fresno,302267.0
Capco Madera - (PG&E),PG&E,pge,SUBSTATION,substation,False,60.0,36.83608772,-120.44954396,Fresno County,Firebaugh,Operational,PGE Fresno,304454.0
Dinuba Energy,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.57016443,-119.41902075,Tulare County,"Reedley--Dinuba, CA",Operational,PGE Fresno,305901.0
Kearney (Old),PG&E,pge,SUBSTATION,substation,False,60.0,36.70678897,-119.8800103,Fresno County,,Operational,PGE Fresno,305853.0
Mendota Biomass,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.75623551,-120.36535743,Fresno County,Mendota,Operational,PGE Fresno,310154.0
Westlands 18Ra,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.35685244,-120.25119343,Fresno County,,Operational,PGE Fresno,305020.0
Gates Wellhead,PG&E,pge,SUBSTATION,substation,False,60.0,36.15251611,-120.14780665,Fresno County,,Operational,PGE Fresno,301242.0
Headgate,PG&E,pge,SUBSTATION,substation,False,60.0,39.78927403,-122.05129695,Glenn County,,Operational,PGE NGBA,303881.0
Provident,PG&E,pge,SUBSTATION ASSUMED,substation,False,60.0,39.55776343,-122.00469037,Glenn County,,Operational,PGE NGBA,
Ultra Power - (PG&E),PG&E,pge,SUBSTATION,substation,False,60.0,40.87792931,-123.9946194,Humboldt County,Blue Lake,Operational,PGE NGBA,308230.0
Blue Chip Milling,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,40.90583892,-124.03435533,Humboldt County,,Operational,PGE NGBA,310198.0
Lousiana Pacific,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,40.80591557,-124.19618238,Humboldt County,Samoa,Operational,PGE NGBA,306783.0
Sierra Pacific Lumber,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,40.86574633,-124.15232864,Humboldt County,,Operational,PGE NGBA,304968.0
Pacific Lumber,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,40.48091845,-124.10398625,Humboldt County,Scotia,Operational,PGE NGBA,302363.0
Russ Ranch,PG&E,pge,SUBSTATION,substation,False,60.0,40.82049255,-123.82822372,Humboldt County,,Operational,PGE NGBA,308615.0
Lost Hills,PG&E,pge,SUBSTATION,substation,False,60.0,35.78572695,-119.86627087,Kern County,,Operational,PGE Kern,301793.0
Garcia,PG&E,pge,SUBSTATION,substation,False,60.0,38.88918649,-123.55085759,Mendocino County,,Operational,PGE NGBA,303227.0
Sjve El Nido,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.18635892,-120.49018146,Merced County,,Operational,PGE Fresno,301635.0
Basic Vegetable,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.2283355,-121.12977297,Monterey County,King City,Operational,PGE GBA,308810.0
Camphora,PG&E,pge,SUBSTATION,substation,False,60.0,36.46821427,-121.39034819,Monterey County,,Operational,PGE GBA,301785.0
Edward Pike,PG&E,pge,SUBSTATION,substation,False,60.0,36.6262318,-121.58762873,Monterey County,,Operational,PGE GBA,301421.0
Monterey,PG&E,pge,SUBSTATION,substation,False,60.0,36.59982254,-121.89047072,Monterey County,Monterey,Operational,PGE GBA,304111.0
Monterey Naval Lab,PG&E,pge,SUBSTATION,substation,False,60.0,36.58952818,-121.86381866,Monterey County,Monterey,Operational,PGE GBA,301692.0
Navy School,PG&E,pge,SUBSTATION,substation,False,60.0,36.59959553,-121.8768712,Monterey County,Monterey,Operational,PGE GBA,303987.0
Glenshire,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.3522715,-120.08621826,Nevada County,Truckee,Operational,PGE NGBA,300890.0
Brockway,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.24295347,-120.02645088,Placer County,Kings Beach,Operational,PGE NGBA,301909.0
Squaw Valley,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.20552436,-120.20114058,Placer County,,Operational,PGE NGBA,303481.0
Tahoe City,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.16617174,-120.14445508,Placer County,Sunnyside-Tahoe City,Operational,PGE NGBA,309357.0
Martis Valley,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.32958268,-120.16966772,Nevada County,Truckee,Operational,PGE NGBA,308926.0
Cisco Grove,PG&E,pge,SUBSTATION,substation,False,60.0,39.30962266,-120.5483291,Placer County,,Operational,PGE NGBA,307047.0
Halsey - (PG&E),PG&E,pge,SUBSTATION,substation,False,60.0,38.95692333,-121.04221719,Placer County,,Operational,PGE NGBA,300287.0
Taylor  - Other,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.78013988,-121.24617124,Placer County,Rocklin,Operational,PGE NGBA,310328.0
Portola - Other,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,39.8038753,-120.46462424,Plumas County,Portola,Operational,PGE NGBA,310246.0
Spanish Creek,PG&E,pge,SUBSTATION,substation,False,60.0,40.02696682,-120.96311015,Plumas County,,Operational,PGE NGBA,300386.0
Mather,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,38.5736029,-121.29795485,Sacramento County,Rancho Cordova,Operational,PGE NGBA,303492.0
Angiola,PG&E,pge,SUBSTATION,substation,False,60.0,35.99202836,-119.57169576,Kings County,,Operational,PGE Fresno,303505.0
Armstrong,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.26869293,-119.64729795,Kings County,Hanford,Operational,PGE Fresno,303747.0
Hanford - (Other),Other (PGE - Assumed),pge_assumed,SUBSTATION ASSUMED,substation,False,60.0,36.2696453,-119.64892809,Kings County,Hanford,Operational,PGE Fresno,
Hardwick,PG&E,pge,SUBSTATION,substation,False,60.0,36.40412154,-119.6858363,Kings County,,Operational,PGE Fresno,309205.0
Halls Flat,PG&E,pge,SUBSTATION,substation,False,60.0,40.74488695,-121.27798671,Lassen County,,Operational,PGE NGBA,300245.0
Bogard,PG&E,pge,SUBSTATION,substation,False,60.0,40.588066,-121.09157101,Lassen County,,Operational,PGE NGBA,302156.0
Westwood,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,40.29997411,-121.00167141,Lassen County,Westwood,Operational,PGE NGBA,301991.0
Yanke,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.25388284,-119.51934123,Madera County,North Fork,Operational,PGE Fresno,301116.0
Tocaloma,PG&E,pge,SUBSTATION,substation,False,60.0,38.05485949,-122.7598498,Marin County,,Operational,PGE NGBA,303383.0
Granite Rock,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,36.9062981,-121.62768974,San Benito County,,Operational,PGE GBA,309473.0
Banta Carbona,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.7051531,-121.31933378,San Joaquin County,,Operational,PGE GBA,309285.0
Calvo,PG&E,pge,SUBSTATION,substation,False,60.0,37.74747841,-121.32672094,San Joaquin County,,Operational,PGE GBA,308573.0
Gronemeyer,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.83082013,-121.26366789,San Joaquin County,Lathrop,Operational,PGE GBA,300095.0
Learner,PG&E,pge,SUBSTATION ASSUMED,substation,False,60.0,37.93856696,-121.32908091,San Joaquin County,Stockton,Operational,PGE GBA,
Oak Park - (PG&E),PG&E,pge,SUBSTATION,substation,False,60.0,37.98050597,-121.29853194,San Joaquin County,Stockton,Operational,PGE GBA,303417.0
Robertson,PG&E,pge,SUBSTATION,substation,False,60.0,37.94338892,-121.32983436,San Joaquin County,Stockton,Operational,PGE GBA,304947.0
Cargill,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.90817912,-121.27112591,San Joaquin County,Stockton,Operational,PGE GBA,308918.0
Cal-Cedar,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.94484976,-121.31053248,San Joaquin County,Stockton,Operational,PGE GBA,304221.0
Sumiden Wire,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.97850797,-121.27779693,San Joaquin County,Stockton,Operational,PGE GBA,300901.0
Cambria,PG&E,pge,SUBSTATION,substation,False,60.0,35.60042121,-121.11536643,San Luis Obispo County,,Operational,PGE Kern,301027.0
Cal Poly,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,35.30408273,-120.65797,San Luis Obispo County,California Polytechnic State University,Operational,PGE Kern,307677.0
Industrial - (PG&E),PG&E,pge,SUBSTATION,substation,False,60.0,38.12992266,-121.25154882,San Joaquin County,Lodi,Operational,PGE GBA,303458.0
Tyco Electronics,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.48033551,-122.16769598,San Mateo County,Menlo Park,Operational,PGE GBA,306880.0
Belle Haven,PG&E,pge,SUBSTATION,substation,False,60.0,37.4776534,-122.16849241,San Mateo County,Menlo Park,Operational,PGE GBA,306705.0
Crystal Springs,PG&E,pge,SUBSTATION,substation,False,60.0,37.52998374,-122.36171223,San Mateo County,"San Francisco--Oakland, CA",Operational,PGE GBA,308210.0
Rosemore A,Other (PGE - Assumed),pge_assumed,SUBSTATION ASSUMED,substation,False,60.0,37.64289298,-121.040362,Stanislaus County,"Modesto, CA",Operational,PGE GBA,
Woodland- Mid,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.65300419,-121.01964579,Stanislaus County,Modesto,Operational,PGE GBA,308561.0
12th Street,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.63715396,-120.99317403,Stanislaus County,Modesto,Operational,PGE GBA,306899.0
8th Street,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.64195997,-121.00603702,Stanislaus County,Modesto,Operational,PGE GBA,301354.0
Mcclure,Other (PGE - Assumed),pge_assumed,SUBSTATION,substation,False,60.0,37.62924798,-120.93132502,Stanislaus County,"Modesto, CA",Operational,PGE GBA,310173.0
Kent,PG&E,pge,SUBSTATION,substation,False,60.0,36.22179519,-119.90597482,Kings County,"Lemoore Station, CA",Operational,PGE Fresno,300729.0
Unknown - 3291,PG&E GBA,pge,SUBSTATION,substation,False,60.0,38.37375392,-120.95058427,Amador County,Ione,Operational,PGE GBA,300083.0
Unknown - 3294,PG&E FRESNO,pge,SUBSTATION,substation,False,60.0,36.37766668,-120.13847734,Fresno County,,Operational,PGE Fresno,300123.0
Unknown - 3297,PG&E NGBA,pge,SUBSTATION,substation,False,60.0,38.29017793,-121.44086199,Sacramento County,,Operational,PGE NGBA,300157.0
Unknown - 3304,PG&E NGBA,pge,SUBSTATION,substation,False,60.0,38.72868752,-121.36448447,Placer County,"Sacramento, CA",Operational,PGE NGBA,300201.0
Unknown - 3306,PG&E FRESNO,pge,SUBSTATION,substation,False,60.0,36.75757944,-120.36363862,Fresno County,Mendota,Operational,PGE Fresno,300213.0
Unknown - 3310,PG&E FRESNO,pge,SUBSTATION,substation,False,60.0,36.30825329,-120.25285482,Fresno County,,Operational,PGE Fresno,300284.0
Travis AB,PG&E NGBA,pge,SUBSTATION,substation,False,60.0,38.27155246,-121.93341189,Solano County,Fairfield,Operational,PGE NGBA,300378.0
Unknown - 3321,PG&E NGBA,pge,SUBSTATION,substation,False,60.0,38.43828004,-121.40381954,Sacramento County,Sacramento,Operational,PGE NGBA,300402.0
Unknown - 3347,PG&E GBA,pge,SUBSTATION,substation,False,60.0,38.14825594,-121.26087892,San Joaquin County,Lodi,Operational,PGE GBA,300923.0
Tocaloma Junction,PG&E NGBA,pge,SUBSTATION,substation,False,60.0,38.04832306,-122.7430927,Marin County,,Operational,PGE NGBA,301152.0
Unknown - 3365,PG&E GBA,pge,SUBSTATION,substation,False,60.0,36.41704527,-121.31668246,Monterey County,Soledad,Operational,PGE GBA,301449.0
Unknown - 3368,PG&E FRESNO,pge,SUBSTATION,substation,False,60.0,36.22572811,-119.8331808,Kings County,,Operational,PGE Fresno,301546.0
California State Department Of Corrections,PG&E FRESNO,pge,SUBSTATION,substation,False,60.0,36.13694984,-120.25385818,Fresno County,Coalinga,Operational,PGE Fresno,301825.0
Unknown - 3398,PG&E NGBA,pge,SUBSTATION,substation,False,60.0,38.66867614,-121.38305439,Sacramento County,North Highlands,Operational,PGE NGBA,302142.0
Plumas Sierra Rea,PG&E NGBA,pge,SUBSTATION,substation,False,60.0,39.93491052,-120.88439323,Plumas County,,Operational,PGE NGBA,302395.0
