name_norm,lat_basin,lon_basin,name_raw_basin,lat_util,lon_util,name_raw_util,dist_km
hatton,36.556860720745206,-121.8979239294068,Hatton,36.55698934837941,-121.89760148903191,HATTON,0.03215606078704278
hayward o,37.68638909966676,-122.10218867840564,Hayward O,37.68617570872579,-122.10256842334825,HAYWARD O,0.040983619878630306
henrietta,36.24191955475813,-119.90327197289793,Henrietta,36.24184869376041,-119.90482761916222,HENRIETTA,0.13973557982486115
herdlyn,37.81672046460723,-121.58616542016526,Herdlyn,37.81698475446724,-121.58716994811228,HERDLYN,0.09300399604593373
hicks,37.233713452707946,-121.90106831081536,Hicks,37.233642133115225,-121.9012169860993,HICKS,0.015366754988431444
higgins,39.04404057010053,-121.09069254692402,Higgins,39.04402916015481,-121.0909371400403,HIGGINS,0.02116134463642121
highlands,38.93706128927308,-122.60890848746357,Highlands,38.93697153956946,-122.60907443594864,HIGHLANDS,0.017481629483495194
highway,38.16621801651261,-122.2536210070525,Highway,38.165934399172585,-122.25383771242235,HIGHWAY,0.0367898468837559
hillsdale,37.53658611345428,-122.32205000420552,Hillsdale,37.53650756155396,-122.32255097270397,HILLSDALE,0.04502753376247921
hollister,36.86284609293578,-121.40601088934692,Hollister,36.86291061228925,-121.4059655595244,HOLLISTER,0.008229969151392258
honcut,39.32058027310813,-121.59532768391398,Honcut,39.3207327968909,-121.59528383517107,HONCUT,0.017374256204995484
hoopa,41.056465389372136,-123.6821089188975,Hoopa,41.0562197839853,-123.6821751759544,HOOPA,0.027869409397131423
hopland,38.97279313501813,-123.0811217825633,Hopland,38.97287952085421,-123.08117071435976,HOPLAND,0.010495815634503412
horseshoe,38.74431606810035,-121.16164253935796,Horseshoe,38.74422432366909,-121.16136710564363,HORSESHOE,0.025974494904095202
huron,36.18606391411192,-120.10391112178026,Huron,36.18607144784237,-120.10386221168731,HURON,0.00446870029277979
ignacio,38.07692860079395,-122.54056371767577,Ignacio,38.075692626064345,-122.53961816606646,IGNACIO,0.16043154363561482
indian flat,37.66479447681744,-119.8412278307714,Indian Flat,37.66553336561797,-119.84124163589712,INDIAN FLAT,0.08216967140959179
industrial acres,36.66378718640669,-121.62859499820712,Industrial Acres,36.664142645204045,-121.62883846892647,INDUSTRIAL ACRES,0.04509817149384805
jacinto,39.58278563658707,-122.01047191610203,Jacinto,39.58288667011789,-122.01062919339816,JACINTO,0.017546500470474402
jacobs corner,36.22241110449142,-119.77991388320748,Jacobs Corner,36.22220579820744,-119.77959785166227,JACOBS CORNER,0.03639851841594573
jameson,38.20550643382101,-122.1478779805956,Jameson,38.20543608324877,-122.14796860832556,JAMESON,0.011131045265127383
janes creek,40.90513782437269,-124.07234698514996,Janes Creek,40.90518967567011,-124.07217770855576,JANES CREEK,0.015350043256177785
jessup,40.46179282157093,-122.32775872178756,Jessup,40.46170457696071,-122.32775472405966,JESSUP,0.009818180030574983
jolon,36.013241708000336,-121.1679583269854,Jolon,36.01345405632114,-121.1673499639731,JOLON,0.05959540119188725
kerman,36.691535007009925,-120.06008299787214,Kerman,36.69166461699721,-120.06003825090616,KERMAN,0.01495403978418395
kern oil,35.4407056097126,-119.02073606106468,Kern Oil,35.44071661874439,-119.02040105128609,KERN OIL,0.030373979268610175
kern power,35.38000116873635,-119.09736644193148,Kern Power,35.378644853294965,-119.09838282217432,KERN POWER,0.1767377635619513
kettleman hills,36.04359444768913,-120.1113916540389,Kettleman Hills,36.043228470347096,-120.11027046537308,KETTLEMAN HILLS,0.10870931784463825
king city,36.2169972915545,-121.1271468897357,King City,36.21705442156273,-121.12682030175492,KING CITY,0.029979113368165073
kingsburg,36.48843212335158,-119.58249021621556,Kingsburg,36.4886216034969,-119.5824905378176,KINGSBURG,0.021069250475926917
kirker,38.02078899146564,-121.90595499339868,Kirker,38.02096833726849,-121.90608941215515,KIRKER,0.023159076447923126
knights landing,38.80928378458452,-121.74509479848558,Knights Landing,38.80894434056115,-121.74638901920422,KNIGHTS LANDING,0.11832244038043428
konocti,38.93233036162131,-122.74100628988566,Konocti,38.932601383485405,-122.74098053352844,KONOCTI,0.030218492041796514
lakeview,35.094144434837254,-119.1011222366665,Lakeview,35.09364619774964,-119.10121328188974,LAKEVIEW,0.056017260683630776
lakeville,38.25095566704731,-122.58164540213878,Lakeville,38.25024379525056,-122.58100117848136,LAKEVILLE,0.09711029377640708
lakewood,37.90841012924259,-122.05733485714823,Lakewood,37.9088184998879,-122.0574732475179,LAKEWOOD,0.04700387112679669
lammers,37.71296547424562,-121.47752769056574,Lammers,37.71280029392499,-121.47875326631689,LAMMERS,0.10936088985850317
lamont,35.29677424643295,-118.86143242707536,Lamont,35.29714530040142,-118.8617741098652,LAMONT,0.051612881397230824
las positas,37.70082423282943,-121.73324446912255,Las Positas,37.70094251288631,-121.73350621738382,LAS POSITAS,0.026519496479925197
las pulgas,37.46284167816763,-122.22790555904724,Las Pulgas,37.46317528473907,-122.22801351794423,LAS PULGAS,0.03829958405772421
laureles,36.47770202544918,-121.7272208311117,Laureles,36.477771837963815,-121.7269203955055,LAURELES,0.02796128195320421
lawndale,37.66252369636041,-122.44259458446248,Lawndale,37.66284710325899,-122.44306917304786,LAWNDALE,0.05512156341418583
lawrence,37.39720613760379,-122.01032950183628,Lawrence,37.39719513054225,-122.0100946003828,LAWRENCE,0.020786829517512817
laytonville,39.684586506278166,-123.47722297792636,Laytonville,39.68493707127593,-123.47704802021951,LAYTONVILLE,0.041757257580912366
le grand,37.18497687324676,-120.2739550698558,Le Grand,37.18467134480297,-120.27370723472944,LE GRAND,0.040450087714869416
lemoore,36.309333811206585,-119.79830060208944,Lemoore,36.30978580363061,-119.79816461547026,LEMOORE,0.051715249670494505
lerdo,35.500366029903,-119.15182728465126,Lerdo,35.500438317703164,-119.15186971490876,LERDO,0.008908609711247273
lincoln,38.90052330344682,-121.29409397354496,Lincoln,38.900472292516405,-121.29424750207652,LINCOLN,0.014445924021339804
linden,38.01698500755364,-121.09586298042954,Linden,38.0167719179122,-121.09611286247085,LINDEN,0.03225856432829698
live oak,35.49595251962872,-119.0094663369496,Live Oak,39.27647099774993,-121.66045789355064,LIVE OAK,481.1594515911574
livermore,37.68002780796131,-121.78050482975056,Livermore,37.680003612395765,-121.78085098109068,LIVERMORE,0.03058119447276177
livingston,37.36342701655074,-120.76039099415776,Livingston,37.36355711461608,-120.76057836344424,LIVINGSTON,0.021988240837841455
llagas,37.0072629332842,-121.55724432477602,Llagas,37.00719420510908,-121.5569929127207,LLAGAS,0.023596169434957924
lockeford,38.117748085853535,-121.1605601257086,Lockeford,38.11719384065125,-121.16028330539748,LOCKEFORD,0.0662164752793378
logan creek,39.53951119071489,-122.26305085446424,Logan Creek,39.53921325844442,-122.2628031886025,LOGAN CREEK,0.039351602353841275
lone tree,37.94623587461143,-121.7597975664782,Lone Tree,37.94630532263428,-121.75910439326935,LONE TREE,0.06127083504265644
los altos,37.39384444710306,-122.11472499894712,Los Altos,37.39360169214869,-122.1150733503216,LOS ALTOS,0.040935033341937856
los coches,36.36646576287461,-121.28008081271584,Los Coches,36.36678536359205,-121.27993696622347,LOS COCHES,0.03779996338848155
los gatos,37.22643981154891,-121.97735216024137,Los Gatos,37.22645888521239,-121.97717996165842,LOS GATOS,0.015393108287091496
los molinos,40.03419987957665,-122.0961177707717,Los Molinos,40.03430703089894,-122.09587413860588,LOS MOLINOS,0.023920703094074517
los ositos,36.29381155278764,-121.2002607208847,Los Ositos,36.293861081093134,-121.19982427087686,LOS OSITOS,0.039501415698662556
low gap,40.43324912756948,-123.472691142014,Low Gap,40.43382494194464,-123.472854441197,LOW GAP,0.065502386119648
loyola,37.36105837680576,-122.0997083840317,Loyola,37.36101855697285,-122.09928092012728,LOYOLA,0.038038175325538374
lucerne,39.11038685603239,-122.81283817023412,Lucerne,39.11048704064002,-122.81284365571706,LUCERNE,0.011150069368998289
mabury,37.36081517235132,-121.86415760519633,Mabury,37.36110148781495,-121.86446124822062,MABURY,0.04163852934205496
magunden,35.361126825277424,-118.9217317285238,Magunden,35.36190117650727,-118.92383965394583,MAGUNDEN,0.209647332049107
malaga,36.69325501803404,-119.72653397903986,Malaga,36.6933448884706,-119.7259384506958,MALAGA,0.05403017490434836
manchester,36.78805531433461,-119.78787886781062,Manchester,36.78815334896068,-119.78793761047945,MANCHESTER,0.01209111959175974
manteca,37.801133988578215,-121.22386999463303,Manteca,37.8015045271901,-121.22348162992516,MANTECA,0.05349662519767984
maple creek,40.76789910706237,-123.873700206482,Maple Creek,40.76836583499929,-123.87400272507614,MAPLE CREEK,0.05781373220286508
maricopa,35.10778001807841,-119.39818100307734,Maricopa,35.10762692812825,-119.39725152751392,MARICOPA,0.08624682359961998
mariposa,37.50444462762693,-120.00778324285658,Mariposa,37.504521775185246,-120.00756996777992,MARIPOSA,0.02067681305011148
martell,38.36910799331439,-120.79675402179372,Martell,38.36883661631688,-120.79647096943472,MARTELL,0.038980857597766747
marysville,39.14002976308495,-121.5834742691922,Marysville,39.14000454607997,-121.5836129617673,MARYSVILLE,0.012285587738592117
maxwell,39.27695996315382,-122.15328887379604,Maxwell,39.27720532980578,-122.15302787153044,MAXWELL,0.0353426769295701
mc arthur,41.05123900244495,-121.40826095781478,Mc Arthur,41.0514109866347,-121.40819070502693,MC ARTHUR,0.020010561639874334
mc farland,35.6883840601955,-119.2768598083155,Mc Farland,35.68826942087962,-119.276810556332,MC FARLAND,0.013501087748060674
mc kee,37.3662534085359,-121.84335247469508,Mc Kee,37.36629769546083,-121.84378234897032,MC KEE,0.038307812948071375
mc mullin,36.59336916065014,-119.9887083695419,Mc Mullin,36.593617549943424,-119.9886805783096,MC MULLIN,0.02773084622073957
mckittrick,35.29631924245988,-119.62700952309002,Mckittrick,35.29701832939979,-119.6266169615922,MCKITTRICK,0.08551005771791836
meadow lane,37.96324325632197,-122.05225312487916,Meadow Lane,37.96346551773498,-122.05211023752588,MEADOW LANE,0.027707588533468303
mendocino,39.250483534031325,-123.1963905905829,Mendocino,39.25063932695956,-123.19762575124754,MENDOCINO,0.10775859902143235
mendota,36.72059631080433,-120.45895510584718,Mendota,36.72025412492721,-120.45868266031763,MENDOTA,0.04513773534172176
menlo,37.43280833182845,-122.2027583179545,Menlo,37.43306229991303,-122.20225008841324,MENLO,0.053021035064514464
merced,37.27330800181223,-120.4872390057089,Merced,37.273105730126126,-120.48710262742296,MERCED,0.02552433014393474
merced falls,37.5231917383836,-120.33034452620844,Merced Falls,37.52304085412926,-120.33024521668725,MERCED FALLS,0.018925915776019698
mesa,35.00886455676995,-120.45319888309312,Mesa,35.0078834935596,-120.45376497641756,MESA,0.12065925417988722
mettler,38.077922370760064,-121.28690168406489,Mettler,38.07824965745363,-121.28692033613773,METTLER,0.03642922152954051
middle river,37.936957360514114,-121.52921205843272,Middle River,37.93681260482009,-121.52887983580312,MIDDLE RIVER,0.03328589497612858
middletown,38.75291721241588,-122.60872248884506,Middletown,38.75298395846147,-122.60794041011712,MIDDLETOWN,0.0682233376550202
midway,35.403680946179904,-119.45237612261928,Midway,35.40071397340408,-119.44889279756244,MIDWAY,0.4566366281546776
millbrae,37.60593812655228,-122.39189344273694,Millbrae,37.6054239917948,-122.39200798842708,MILLBRAE,0.058052853650912305
milpitas,37.41538248570829,-121.88837260043444,Milpitas,37.41557922482778,-121.88806969825762,MILPITAS,0.03455732130244819
mira vista,37.93855075112244,-122.32462290119236,Mira Vista,37.938513118125606,-122.3247799791383,MIRA VISTA,0.01439671066591654
mirabel,38.48950733334947,-122.89418272045346,Mirabel,38.48962828607511,-122.89415788279445,MIRABEL,0.013621951782886861
molino,38.4252880061949,-122.8323259975505,Molino,38.425711114587386,-122.83287143283748,MOLINO,0.06686586258271436
monarch,37.96937501643341,-121.2802389849553,Monarch,37.969157660213625,-121.28024699494452,MONARCH,0.024179106169673403
monroe,38.453223885544176,-122.74421648741736,Monroe,38.45325388171991,-122.74428924814126,MONROE,0.007160211205808552
montague,37.403332697501774,-121.90599044132966,Montague,37.4030689299594,-121.90562357845783,MONTAGUE,0.04370739345378749
monte rio,38.47141397437374,-123.01223630501092,Monte Rio,38.47143665695768,-123.01148395746652,MONTE RIO,0.06554533977694765
monticello,38.50851658942113,-122.21446363828817,Monticello,38.50914491487987,-122.21449434653393,MONTICELLO,0.0699176777631491
moraga,37.84776392918334,-122.16083185480454,Moraga,37.84853384034408,-122.16184860596728,MORAGA,0.12368948508430484
morgan hill,37.12670056195035,-121.6589030313354,Morgan Hill,37.12649792772826,-121.6591293431273,MORGAN HILL,0.0301703110904537
mormon,37.96883799029348,-121.18598299624314,Mormon,37.96829976020206,-121.18544225637552,MORMON,0.07634614709970114
morro bay,35.37433961065797,-120.85601432618392,Morro Bay,35.374352209340344,-120.85564135935418,MORRO BAY,0.03384475476252441
mosher,38.021869998315466,-121.28097901653813,Mosher,38.02182537980966,-121.28076435779292,MOSHER,0.019446919349617463
mt eden,37.63206011003971,-122.10184811059204,Mt. Eden,37.63195322408561,-122.1023291475442,MT EDEN,0.043996183748569645
napa,38.2954518695612,-122.27891504790612,Napa,38.29522583876939,-122.27848498957331,NAPA,0.04516903627249692
narrows,39.23512866946219,-121.26863146830156,Narrows,39.235347065419134,-121.26906719226427,NARROWS,0.044699523470918254
newburg,40.59459298156031,-124.1352072063305,Newburg,40.594817406183694,-124.13502277842233,NEWBURG,0.029414819998262096
newman,37.315586112666914,-121.01501392854986,Newman,37.315811138560335,-121.01443366157086,NEWMAN,0.057090799293235295
norco,35.28599981233232,-119.30903741111212,Norco,35.28554247160178,-119.30890079948529,NORCO,0.05234385884991596
nord,39.760240802984654,-121.90704864173188,Nord,39.76022573614664,-121.90699546602146,NORD,0.004844311097038436
nortech,37.42070310255024,-121.95986987419542,Nortech,37.42095169352169,-121.9604588755621,NORTECH,0.05890358984296725
north tower,38.06582096810914,-122.19632934541984,North Tower,38.066339734584254,-122.19598269824904,NORTH TOWER,0.0651797173095622
notre dame,39.73015382806001,-121.79636502454132,Notre Dame,39.73006455906166,-121.79624495707743,NOTRE DAME,0.01428131819822145
novato,38.108614398502894,-122.56824321885992,Novato,38.10854640016638,-122.56790709808408,NOVATO,0.030364634620702678
oak,37.90188336246642,-122.2863009581251,Oak,37.90115636063787,-122.28687516138622,OAK,0.09525310401354072
oakhurst,37.32195435968183,-119.63433155980304,Oakhurst,37.321751489665104,-119.63425437090476,OAKHURST,0.023568137580290676
oakland c,37.79786600794784,-122.28200602092356,Oakland C,37.79750313857218,-122.28100831632332,OAKLAND C,0.09650253598131169
oakland d,37.83757074843421,-122.26361185898772,Oakland D,37.837475094130205,-122.26158519172704,OAKLAND D,0.1782925248216562
oakland i,37.79743896091407,-122.28073765446842,Oakland I,37.74773573727129,-122.17432143246587,OAKLAND I,10.864145626530775
oakland j,37.76299826428102,-122.21449482097786,Oakland J,37.76329902345095,-122.21419146834046,OAKLAND J,0.04277282798465509
oakland l,37.81031399495175,-122.27141300504756,Oakland L,37.810340376987845,-122.27159254723468,OAKLAND L,0.016043077847342775
oakland x,37.805289865997466,-122.23126768762208,Oakland X,37.80525464784044,-122.23148010243337,OAKLAND X,0.01906815441711427
oceano,35.10171139194951,-120.58099108951156,Oceano,35.10171002130732,-120.58099919103158,OCEANO,0.0007526064799823392
old river,35.20843056321126,-119.10068620407476,Old River,35.20832874558806,-119.10078114322462,OLD RIVER,0.014232991538008513
olema,38.04217884496899,-122.786452187854,Olema,38.042251130418286,-122.7863974329975,OLEMA,0.009359378051130756
oleta,38.48076425490602,-120.84494363383558,Oleta,38.4807522569046,-120.84479287419188,OLETA,0.013190559053792737
olivehurst,39.09206971077931,-121.54297320499404,Olivehurst,39.09191021084869,-121.54283685629107,OLIVEHURST,0.021284215376166576
oregon trail,40.61904558800701,-122.32206024241452,Oregon Trail,40.61899130155303,-122.3221442755599,OREGON TRAIL,0.009313627184377837
orick,41.2942870880898,-124.0568713812834,Orick,41.29430712515043,-124.05658700221892,ORICK,0.023862424979766806
orland b,39.72519600027397,-122.17874101256352,Orland B,39.72519125045083,-122.17865785695024,ORLAND B,0.007131226770095936
oro fino,39.87156253113776,-121.61078506142388,Oro Fino,39.87163789301229,-121.611036786173,ORO FINO,0.023058812927700824
oro loma,36.886750573285184,-120.65491603381926,Oro Loma,36.88604386572732,-120.65597132911496,ORO LOMA,0.12240851963459015
orosi,36.54483612446745,-119.25141944291128,Orosi,36.54494016402164,-119.2512498016316,OROSI,0.019065538347346596
oroville,39.50399794952197,-121.56015501732595,Oroville,39.50420642182479,-121.56020606130058,OROVILLE,0.023591108092282313
ortiga,36.98352226268427,-120.81948913475556,Ortiga,36.983443336036615,-120.8198332500453,ORTIGA,0.03180053172785399
otter,36.38008663965642,-121.8993004698779,Otter,36.38026746652593,-121.89862348687925,OTTER,0.0638538922360989
pacific grove,36.61739068641315,-121.91902970025458,Pacific Grove,36.61716803226243,-121.9191911959669,PACIFIC GROVE,0.028647937841944898
pacifica,37.59480099325919,-122.48881601975864,Pacifica,37.59472221036465,-122.48920894376208,PACIFICA,0.03570968758740907
palmer,34.82531944132415,-120.29879444459286,Palmer,34.82519468144487,-120.29920094235554,PALMER,0.03961350386097844
palo seco,37.81910650759913,-122.20595533965694,Palo Seco,37.81955732296677,-122.20690655429549,PALO SECO,0.09743695379686122
panama,35.295556072797815,-119.0216521139904,Panama,35.29554130507497,-119.02181642397912,PANAMA,0.015002151264922142
panoche,36.65353625161828,-120.5817560649944,Panoche,36.65147106321651,-120.58017074552066,PANOCHE,0.2696934213108512
panorama,40.43436790172827,-122.26792297442684,Panorama,40.43443262495934,-122.26746683270112,PANORAMA,0.03927106161633255
paradise,39.76066295290581,-121.61873043546984,Paradise,39.76034094880524,-121.6190062372056,PARADISE,0.04286953776483909
parkway,38.13818918955193,-122.20911047771322,Parkway,38.13810009221848,-122.20945720439109,PARKWAY,0.03190121484942303
parlier,36.60755351445216,-119.52131008495267,Parlier,36.60756183371276,-119.52147471307352,PARLIER,0.014723874001251112
parsons,37.701870770501614,-122.08279949493938,Parsons,37.702249031979264,-122.08272925560476,PARSONS,0.04251227319831164
paso robles,35.615638873572074,-120.67949166031464,Paso Robles,35.615659121898986,-120.67926595289852,PASO ROBLES,0.020526675683597097
paul sweet,36.99232273085709,-121.98217929661874,Paul Sweet,36.99259833764791,-121.9820620699066,PAUL SWEET,0.032366283898082264
peabody,38.28546411187329,-121.9707061017594,Peabody,38.28556962442518,-121.97162432823951,PEABODY,0.0809975547388099
peachton,39.37824172207953,-121.68509451825736,Peachton,39.37878705432235,-121.68516794919552,PEACHTON,0.06096575128291482
pease,39.170232484388265,-121.66130954428624,Pease,39.17017321175534,-121.66111558856706,PEASE,0.017972339032566908
penngrove,38.315508557263975,-122.68113148263924,Penngrove,38.31542240187963,-122.68088467235825,PENNGROVE,0.023567792908312162
penryn,38.84450411971604,-121.16656041028244,Penryn,38.84486110184167,-121.16643199707649,PENRYN,0.0412230561689633
peoria,37.90373843285021,-120.49781126746883,Peoria,37.90339247520717,-120.49708389009176,PEORIA,0.07451612077183052
perry,35.57091817059289,-121.05537112809648,Perry,35.57121004522495,-121.0559169553722,PERRY,0.059080283911826244
philo,39.06398273628727,-123.4379281431657,Philo,39.06446920578099,-123.43729611086648,PHILO,0.07683509769700608
piercy,37.26909515749541,-121.78724623859824,Piercy,37.27020479293485,-121.78738454597324,PIERCY,0.12399131542430898
pike city,39.43810610512932,-120.99609874674582,Pike City,39.43821522456168,-120.9959439071993,PIKE CITY,0.018001026181991488
pine grove,38.41279770310059,-120.6602339445871,Pine Grove,38.41280369646983,-120.66072875769709,PINE GROVE,0.043116882608302966
pinedale,36.84992908278196,-119.80334504901184,Pinedale,36.85007067841538,-119.8034557830923,PINEDALE,0.018573585439142073
pittsburg,38.03682199694362,-121.89679600317832,Pittsburg,38.03070653596985,-121.8692592247712,PITTSBURG,2.505771844496406
placer,38.90125522393904,-121.0878584895581,Placer,38.90151853238145,-121.08791088443655,PLACER,0.02962754327055655
placerville,38.73089864212415,-120.78383860827384,Placerville,38.730977599017024,-120.78350575501544,PLACERVILLE,0.03017782618662484
plainfield,38.61926401297399,-121.7944613113622,Plainfield,38.6182663711888,-121.79358211851525,PLAINFIELD,0.13468632356300572
pleasant grove,38.822090412493125,-121.30654082172713,Pleasant Grove,38.82203193935343,-121.30628841171048,PLEASANT GROVE,0.02281286259504308
plumas,39.02624606204569,-121.5430520224537,Plumas,39.0262294520019,-121.54346448414113,PLUMAS,0.035677365783474704
point arena,38.91228990349537,-123.679924033987,Point Arena,38.912156018548,-123.67866119514616,POINT ARENA,0.11027263021461359
point moretti,37.03106847758357,-122.18817332080263,Point Moretti,37.03115942213585,-122.1886952521402,POINT MORETTI,0.04742152129379796
point pinole,37.9959215829392,-122.34810313924945,Point Pinole,37.995974173346816,-122.34791448274218,POINT PINOLE,0.017535333048601942
prunedale,36.785381301385314,-121.6711331172012,Prunedale,36.7848917695957,-121.6710561826014,PRUNEDALE,0.054862938150847106
pueblo,38.34521980878797,-122.29945343649096,Pueblo,38.34543841547816,-122.299196392614,PUEBLO,0.03306619595108444
purisima,34.70085389912369,-120.43554815305627,Purisima,34.7008255827051,-120.43565969291836,PURISIMA,0.010671744478526575
putah creek,38.52282675411816,-121.99508094551214,Putah Creek,38.52334998723117,-121.9952137072624,PUTAH CREEK,0.05931613797225461
racetrack,37.97991079096231,-120.4141780589576,Racetrack,37.97990732524795,-120.41350998469224,RACETRACK,0.05855583811396462
radum,37.672555014651145,-121.85952801975954,Radum,37.67228311817145,-121.85958601044506,RADUM,0.03066129610762369
ralston,37.51131388825796,-122.34012499701088,Ralston,37.511320391790726,-122.33975670219075,RALSTON,0.03249293835432875
ranchers cotton,36.70056751093756,-119.7544889578796,Ranchers Cotton,36.70069654914869,-119.7539900369112,RANCHERS COTTON,0.046737117085083664
red bluff,40.18238661661079,-122.24461774556656,Red Bluff,40.1824640348198,-122.244707344526,RED BLUFF,0.011491015882028626
redbud,39.0275350391145,-122.66238326015598,Redbud,39.027411633952696,-122.66266510947312,REDBUD,0.02794716812585851
redwood city,37.49046667016374,-122.21306391272245,Redwood City,37.49079641984113,-122.21284294525265,REDWOOD CITY,0.04152717450533208
reedley,36.60434719510366,-119.37620837505273,Reedley,36.604246761895766,-119.37597494144654,REEDLEY,0.02364125293719191
renfro,35.38771938712356,-119.16409451354572,Renfro,35.3871335591251,-119.1642609395004,RENFRO,0.0668653650258265
reservation road,36.62404336583979,-121.68806042023954,Reservation Road,36.62420269765867,-121.68862755200468,RESERVATION ROAD,0.053622946184915435
reserve oil,36.27633342399792,-119.65361190916563,Reserve Oil,36.27603890498239,-119.65340386371432,RESERVE OIL,0.03768700163880004
rice,39.402747176055385,-122.0132646948227,Rice,39.402405951136096,-122.0140123123825,RICE,0.07460489306304315
richmond r,37.92618059542927,-122.36957712050716,Richmond R,37.92625133438892,-122.36966637516512,RICHMOND R,0.01109766086864522
ridge,37.88498247194448,-122.25510573016852,Ridge,37.88486073895271,-122.25488061856642,RIDGE,0.02394824066222118
rincon,38.49006768021555,-122.66607232599657,Rincon,38.49018866904616,-122.66602642884762,RINCON,0.01403386584912918
rio bravo,35.44202960741,-119.2607153968728,Rio Bravo,35.44206083008288,-119.26062694774596,RIO BRAVO,0.00873249024708761
rio dell,40.49538981817036,-124.09926805925724,Rio Dell,40.495345252516735,-124.09933588858924,RIO DELL,0.007579822449672432
ripon,37.75580975020523,-121.14652034365436,Ripon,37.75576421896199,-121.14626329694828,RIPON,0.023158146872268578
rising river,40.92900611205241,-121.54438678481873,Rising River,40.92860888434032,-121.54329343192305,RISING RIVER,0.1019212948451597
river oaks,37.41117121224068,-121.92767879187348,River Oaks,37.41128179639234,-121.92707411842656,RIVER OAKS,0.05480306189801565
riverbank,37.7692030729445,-120.90784477935696,Riverbank,37.76887583084935,-120.90778635201956,RIVERBANK,0.03674828897387286
rob roy,36.97922709718958,-121.8672496384155,Rob Roy,36.97944444856634,-121.86712902180676,ROB ROY,0.026436785905402372
rocklin,38.78796354713167,-121.2316919770298,Rocklin,38.7878362079499,-121.2316984669296,ROCKLIN,0.014170639524680069
rosedale,35.37716309022068,-119.07793299382897,Rosedale,35.377501694340864,-119.07758922783194,ROSEDALE,0.04887726583091207
rossmoor,37.86465421625634,-122.08032327587512,Rossmoor,37.86479574223729,-122.0809458485731,ROSSMOOR,0.056872641023840355
salinas,36.68227571857433,-121.65138546406432,Salinas,36.68286418701568,-121.651172576963,SALINAS,0.06813288056318839
salmon creek,38.34344600928007,-123.04475798077164,Salmon Creek,38.343512395969725,-123.04470594130596,SALMON CREEK,0.008665392186118726
salt springs,38.498419895679,-120.21842016704748,Salt Springs,38.49873757346975,-120.21883454678164,SALT SPRINGS,0.05047953882680977
san ardo,36.073694446131,-120.93680552869054,San Ardo,36.073430288905165,-120.93646564476516,SAN ARDO,0.04237788077398947
san bruno,37.62095692901936,-122.42511447118066,San Bruno,37.62096289057508,-122.42531311330475,SAN BRUNO,0.01750771362274206
san carlos,37.49975329872381,-122.24406340927844,San Carlos,37.49925681676064,-122.2433672056333,SAN CARLOS,0.08258219514346368
san joaquin,36.620936147425546,-120.17835130169104,San Joaquin,36.62114126800271,-120.17810289515532,SAN JOAQUIN,0.03180702284111824
san joaquin 2,37.20359878008065,-119.49689024306964,San Joaquin 2,37.20342953647724,-119.49674358337344,SAN JOAQUIN #2,0.022866383570157273
san justo,36.85686673551709,-121.51198690822748,San Justo,36.85649197045642,-121.51264396321426,SAN JUSTO,0.07179146649040875
san leandro u,37.71062477494543,-122.14818833093142,San Leandro U,37.710671483216295,-122.14868122906188,SAN LEANDRO U,0.04366892425267989
san luis obispo,35.261690787983795,-120.6348658471788,San Luis Obispo,35.26178451937213,-120.63457824118316,SAN LUIS OBISPO,0.028115827655177936
san mateo,37.58307460925212,-122.31866392138384,San Mateo,37.58173090782904,-122.31998566182828,SAN MATEO,0.1894457017269701
san miguel,35.75233608078926,-120.683966845535,San Miguel,35.75222542522153,-120.68382054645429,SAN MIGUEL,0.018046926239595626
san pablo,37.98529640750591,-122.33682526254108,San Pablo,37.98592857019798,-122.33656746665152,SAN PABLO,0.07383494941323182
san rafael,37.97057814841819,-122.5272159897048,San Rafael,37.97034817117299,-122.5268270651713,SAN RAFAEL,0.042617283380879036
san ramon,37.74472575304592,-121.93590980356208,San Ramon,37.74487564264759,-121.93673033346126,SAN RAMON,0.07404674515653184
sand creek,36.64478731397589,-119.16049811199976,Sand Creek,36.64397666926381,-119.15978031526912,SAND CREEK,0.11057260623976284
sanger,36.70722322080933,-119.61090006390856,Sanger,36.70772235449084,-119.61086419533504,SANGER,0.05559316272808153
santa maria,34.950262762178305,-120.44414964714996,Santa Maria,34.95030148149897,-120.44405177080088,SANTA MARIA,0.009905167318302727
santa nella,37.085841857403146,-121.01322547094186,Santa Nella,37.08567509415812,-121.01318384348406,SANTA NELLA,0.0189072992596971
santa rita,37.05464719500596,-120.63399444296688,Santa Rita,37.05503123485525,-120.63408256251265,SANTA RITA,0.04341334698151419
santa rosa a,38.43677550701216,-122.7134328571638,Santa Rosa A,38.43690591996298,-122.71335000873452,SANTA ROSA A,0.016197424119494163
santa ynez,34.625201112592144,-120.11935266826184,Santa Ynez,34.62552143506068,-120.11931589174262,SANTA YNEZ,0.035776839961459576
saranap,37.89510413784193,-122.07372832288436,Saranap,37.8949912204196,-122.07469961303588,SARANAP,0.08614871170562598
saratoga,37.28103662677783,-122.01521981672684,Saratoga,37.28110735135594,-122.015662147593,SARATOGA,0.039917503734316136
sausalito,37.86356845628652,-122.49885083123884,Sausalito,37.8633472927428,-122.4989921967848,SAUSALITO,0.027546041146403834
schindler,36.401944424908194,-120.1387222013054,Schindler,36.401932506462806,-120.13844397559691,SCHINDLER,0.024935851586438306
