sub_key,SUBSTATION,YEAR,MONTH,HOUR,MIN_LOAD_bulk,MAX_LOAD_bulk,MIN_LOAD_scrape,MAX_LOAD_scrape,min_diff,max_diff,any_diff
del sur,Del Sur,2022,11,4,1.65,2.41,1.502821,2.198451,0.147179,0.211549,TRUE
del sur,Del Sur,2022,11,5,1.49,2.43,1.364603,2.214444,0.125397,0.215556,TRUE
del sur,Del Sur,2022,11,6,1.52,2.56,1.384546,2.335681,0.135454,0.224319,TRUE
del sur,Del Sur,2022,11,7,1.56,2.74,1.427986,2.499765,0.132014,0.240235,TRUE
del sur,Del Sur,2022,11,8,1.6,2.74,1.461553,2.502134,0.138447,0.237866,TRUE
del sur,Del Sur,2022,11,9,1.41,4.86,1.285819,4.427309,0.124181,0.432691,TRUE
del sur,Del Sur,2022,11,10,1.73,6.47,1.575879,5.88827,0.154121,0.58173,TRUE
del sur,Del Sur,2022,11,11,1.69,7.08,1.542312,6.44114,0.147688,0.63886,TRUE
del sur,Del Sur,2022,11,12,1.47,7.35,1.34466,6.682034,0.12534,0.667966,TRUE
del sur,Del Sur,2022,11,13,1.73,7.38,1.581605,6.713429,0.148395,0.666571,TRUE
del sur,Del Sur,2022,11,14,1.34,7.18,1.226386,6.52802,0.113614,0.65198,TRUE
del sur,Del Sur,2022,11,15,1.43,6.58,1.305367,5.986799,0.124633,0.593201,TRUE
del sur,Del Sur,2022,11,16,1.47,4.47,1.344858,4.067548,0.125142,0.402452,TRUE
del sur,Del Sur,2022,11,17,1.79,3.07,1.635312,2.793971,0.154688,0.276029,TRUE
del sur,Del Sur,2022,11,18,2.11,2.88,1.927544,2.620212,0.182456,0.259788,TRUE
del sur,Del Sur,2022,11,19,2.22,2.95,2.026271,2.689321,0.193729,0.260679,TRUE
del sur,Del Sur,2022,11,20,2.25,2.93,2.05194,2.665429,0.19806,0.264571,TRUE
del sur,Del Sur,2022,11,21,2.22,2.94,2.026271,2.675301,0.193729,0.264699,TRUE
del sur,Del Sur,2022,11,22,2.14,2.93,1.953213,2.673327,0.186787,0.256673,TRUE
del sur,Del Sur,2022,11,23,2.01,2.8,1.834741,2.548734,0.175259,0.251266,TRUE
del sur,Del Sur,2023,0,0,2.08,2.55,1.892002,2.327585,0.187998,0.222415,TRUE
del sur,Del Sur,2023,0,1,1.99,2.47,1.813021,2.25433,0.176979,0.21567,TRUE
del sur,Del Sur,2023,0,2,1.97,2.38,1.799001,2.169425,0.170999,0.210575,TRUE
del sur,Del Sur,2023,0,3,1.93,2.41,1.759511,2.194699,0.170489,0.215301,TRUE
del sur,Del Sur,2023,0,4,1.91,2.37,1.739765,2.163106,0.170235,0.206894,TRUE
del sur,Del Sur,2023,0,5,1.97,2.51,1.799001,2.289477,0.170999,0.220523,TRUE
del sur,Del Sur,2023,0,6,2.1,2.73,1.911748,2.485746,0.188252,0.244254,TRUE
del sur,Del Sur,2023,0,7,2.18,2.96,1.988755,2.695244,0.191245,0.264756,TRUE
del sur,Del Sur,2023,0,8,2.19,2.83,1.992704,2.577167,0.197296,0.252833,TRUE
del sur,Del Sur,2023,0,9,1.57,3.71,1.429763,3.380804,0.140237,0.329196,TRUE
del sur,Del Sur,2023,0,10,1.76,5.8,1.607471,5.276163,0.152529,0.523837,TRUE
del sur,Del Sur,2023,0,11,1.5,6.79,1.370527,6.178724,0.129473,0.611276,TRUE
del sur,Del Sur,2023,0,12,1.65,7.1,1.502821,6.461083,0.147179,0.638917,TRUE
del sur,Del Sur,2023,0,13,1.77,7.17,1.617344,6.520319,0.152656,0.649681,TRUE
del sur,Del Sur,2023,0,14,1.17,7.15,1.068422,6.500574,0.101578,0.649426,TRUE
del sur,Del Sur,2023,0,15,1.32,6.46,1.20664,5.876225,0.11336,0.583775,TRUE
del sur,Del Sur,2023,0,16,1.43,4.99,1.305367,4.541437,0.124633,0.448563,TRUE
del sur,Del Sur,2023,0,17,2.09,2.91,1.907996,2.64983,0.182004,0.26017,TRUE
del sur,Del Sur,2023,0,18,2.39,2.74,2.176731,2.499765,0.213269,0.240235,TRUE
del sur,Del Sur,2023,0,19,2.38,2.8,2.164686,2.551103,0.215314,0.248897,TRUE
del sur,Del Sur,2023,0,20,2.44,2.85,2.226094,2.600269,0.213906,0.249731,TRUE
del sur,Del Sur,2023,0,21,2.42,2.82,2.202202,2.570848,0.217798,0.249152,TRUE
del sur,Del Sur,2023,0,22,2.4,2.78,2.18838,2.537084,0.21162,0.242916,TRUE
del sur,Del Sur,2023,0,23,2.24,2.68,2.04029,2.440134,0.19971,0.239866,TRUE
del sur,Del Sur,2023,1,0,2.15,2.67,1.957359,2.432236,0.192641,0.237764,TRUE
del sur,Del Sur,2023,1,1,2.11,2.56,1.927544,2.333311,0.182456,0.226689,TRUE
del sur,Del Sur,2023,1,2,2.15,2.49,1.957162,2.270126,0.192838,0.219874,TRUE
del sur,Del Sur,2023,1,3,2.02,2.47,1.83869,2.248011,0.18131,0.221989,TRUE
del sur,Del Sur,2023,1,4,2.09,2.43,1.907799,2.216419,0.182201,0.213581,TRUE
del sur,Del Sur,2023,1,5,2.18,2.59,1.98678,2.362535,0.19322,0.227465,TRUE
del sur,Del Sur,2023,1,6,2.23,2.71,2.036341,2.466,0.193659,0.244,TRUE
del sur,Del Sur,2023,1,7,2.35,2.93,2.139017,2.669773,0.210983,0.260227,TRUE
del sur,Del Sur,2023,1,8,2.04,2.84,1.858633,2.585262,0.181367,0.254738,TRUE
del sur,Del Sur,2023,1,9,1.81,4.06,1.651306,3.69673,0.158694,0.36327,TRUE
del sur,Del Sur,2023,1,10,1.51,6.15,1.378622,5.59821,0.131378,0.55179,TRUE
del sur,Del Sur,2023,1,11,1.74,6.81,1.586344,6.187609,0.153656,0.622391,TRUE
del sur,Del Sur,2023,1,12,3.53,7.02,3.214745,6.387828,0.315255,0.632172,TRUE
del sur,Del Sur,2023,1,13,3.72,7.18,3.384555,6.534141,0.335445,0.645859,TRUE
del sur,Del Sur,2023,1,14,2.43,7.03,2.213654,6.396121,0.216346,0.633879,TRUE
del sur,Del Sur,2023,1,15,2.04,6.86,1.858238,6.23796,0.181762,0.62204,TRUE
del sur,Del Sur,2023,1,16,1.58,5.69,1.443585,5.177238,0.136415,0.512762,TRUE
del sur,Del Sur,2023,1,17,1.69,3.43,1.542706,3.123719,0.147294,0.306281,TRUE
del sur,Del Sur,2023,1,18,2.2,2.93,2.00692,2.665626,0.19308,0.264374,TRUE
del sur,Del Sur,2023,1,19,2.42,3.06,2.208323,2.788048,0.211677,0.271952,TRUE
del sur,Del Sur,2023,1,20,2.39,3.07,2.182654,2.79792,0.207346,0.27208,TRUE
del sur,Del Sur,2023,1,21,2.39,3.03,2.18068,2.758429,0.20932,0.271571,TRUE
del sur,Del Sur,2023,1,22,2.36,2.99,2.155011,2.728614,0.204989,0.261386,TRUE
del sur,Del Sur,2023,1,23,2.28,2.77,2.075832,2.527014,0.204168,0.242986,TRUE
del sur,Del Sur,2023,2,0,1.95,2.6,1.779454,2.373,0.170546,0.227,TRUE
del sur,Del Sur,2023,2,1,1.85,2.44,1.684676,2.220763,0.165324,0.219237,TRUE
del sur,Del Sur,2023,2,2,1.82,2.27,1.660784,2.072475,0.159216,0.197525,TRUE
del sur,Del Sur,2023,2,3,1.78,2.27,1.621293,2.070303,0.158707,0.199697,TRUE
del sur,Del Sur,2023,2,4,1.88,2.31,1.712122,2.104068,0.167878,0.205932,TRUE
del sur,Del Sur,2023,2,5,1.94,2.43,1.767606,2.215234,0.172394,0.214766,TRUE
del sur,Del Sur,2023,2,6,2.08,2.58,1.898123,2.351872,0.181877,0.228128,TRUE
del sur,Del Sur,2023,2,7,2.09,2.64,1.907996,2.40558,0.182004,0.23442,TRUE
del sur,Del Sur,2023,2,8,1.21,2.67,1.108308,2.433223,0.101692,0.236777,TRUE
del sur,Del Sur,2023,2,9,1.41,4.99,1.285819,4.545979,0.124181,0.444021,TRUE
del sur,Del Sur,2023,2,10,2.75,6.23,2.504109,5.667516,0.245891,0.562484,TRUE
del sur,Del Sur,2023,2,11,2.19,6.78,1.996653,6.165297,0.193347,0.614703,TRUE
del sur,Del Sur,2023,2,12,2.08,7.15,1.897926,6.500574,0.182074,0.649426,TRUE
del sur,Del Sur,2023,2,13,1.34,7.17,1.226583,6.520122,0.113417,0.649878,TRUE
del sur,Del Sur,2023,2,14,1.69,7.02,1.542312,6.387828,0.147688,0.632172,TRUE
del sur,Del Sur,2023,2,15,2.77,6.81,2.519708,6.190176,0.250292,0.619824,TRUE
del sur,Del Sur,2023,2,16,1.86,5.75,1.700275,5.232525,0.159725,0.517475,TRUE
del sur,Del Sur,2023,2,17,1.18,3.75,1.082442,3.413779,0.097558,0.336221,TRUE
del sur,Del Sur,2023,2,18,2.01,2.72,1.829014,2.477848,0.180986,0.242152,TRUE
del sur,Del Sur,2023,2,19,2.31,2.81,2.105647,2.560778,0.204353,0.249222,TRUE
del sur,Del Sur,2023,2,20,2.3,2.92,2.0938,2.659703,0.2062,0.260297,TRUE
del sur,Del Sur,2023,2,21,2.31,2.94,2.101698,2.675301,0.208302,0.264699,TRUE
del sur,Del Sur,2023,2,22,2.17,2.81,1.975328,2.556829,0.194672,0.253171,TRUE
del sur,Del Sur,2023,2,23,2.04,2.63,1.856658,2.395904,0.183342,0.234096,TRUE
del sur,Del Sur,2023,3,0,1.65,2.33,1.50756,2.123616,0.14244,0.206384,TRUE
del sur,Del Sur,2023,3,1,1.61,2.2,1.466094,2.004748,0.143906,0.195252,TRUE
del sur,Del Sur,2023,3,2,1.55,2.18,1.418508,1.988557,0.131492,0.191443,TRUE
del sur,Del Sur,2023,3,3,1.6,2.06,1.459973,1.883907,0.140027,0.176093,TRUE
del sur,Del Sur,2023,3,4,1.61,2.22,1.471821,2.028048,0.138179,0.191952,TRUE
del sur,Del Sur,2023,3,5,1.73,2.34,1.574891,2.131514,0.155109,0.208486,TRUE
del sur,Del Sur,2023,3,6,1.74,2.63,1.586739,2.400643,0.153261,0.229357,TRUE
del sur,Del Sur,2023,3,7,1.37,2.36,1.255016,2.15817,0.114984,0.20183,TRUE
del sur,Del Sur,2023,3,8,1.24,3.27,1.134372,2.983724,0.105628,0.286276,TRUE
del sur,Del Sur,2023,3,9,2.76,5.81,2.514377,5.284061,0.245623,0.525939,TRUE
del sur,Del Sur,2023,3,10,3.86,7.08,3.509544,6.443707,0.350456,0.636293,TRUE
del sur,Del Sur,2023,3,11,4.17,7.52,3.794075,6.838615,0.375925,0.681385,TRUE
del sur,Del Sur,2023,3,12,3.21,7.6,2.925278,6.91187,0.284722,0.68813,TRUE
del sur,Del Sur,2023,3,13,3.22,7.64,2.931399,6.947807,0.288601,0.692193,TRUE
del sur,Del Sur,2023,3,14,3.07,7.57,2.792984,6.884621,0.277016,0.685379,TRUE
del sur,Del Sur,2023,3,15,2.06,7.21,1.878773,6.562574,0.181227,0.647426,TRUE
del sur,Del Sur,2023,3,16,2.01,5.88,1.833556,5.352182,0.176444,0.527818,TRUE
del sur,Del Sur,2023,3,17,1.45,3.96,1.3261,3.606296,0.1239,0.353704,TRUE
del sur,Del Sur,2023,3,18,1.31,2.26,1.194003,2.063984,0.115997,0.196016,TRUE
del sur,Del Sur,2023,3,19,1.92,2.59,1.754969,2.359968,0.165031,0.230032,TRUE
del sur,Del Sur,2023,3,20,2.02,2.62,1.839874,2.389191,0.180126,0.230809,TRUE
del sur,Del Sur,2023,3,21,2.01,2.58,1.833951,2.351477,0.176049,0.228523,TRUE
del sur,Del Sur,2023,3,22,1.92,2.38,1.748848,2.173571,0.171152,0.206429,TRUE
del sur,Del Sur,2023,3,23,1.8,2.31,1.645975,2.108214,0.154025,0.201786,TRUE
del sur,Del Sur,2023,4,0,1.57,2.26,1.438253,2.063984,0.131747,0.196016,TRUE
del sur,Del Sur,2023,4,1,1.48,2.11,1.353151,1.929321,0.126849,0.180679,TRUE
del sur,Del Sur,2023,4,2,1.48,1.99,1.352953,1.823881,0.127047,0.166119,TRUE
del sur,Del Sur,2023,4,3,1.48,1.85,1.352953,1.689415,0.127047,0.160585,TRUE
del sur,Del Sur,2023,4,4,1.44,1.85,1.31366,1.689612,0.12634,0.160388,TRUE
del sur,Del Sur,2023,4,5,1.44,1.85,1.313858,1.690204,0.126142,0.159796,TRUE
del sur,Del Sur,2023,4,6,1.42,1.85,1.296087,1.690402,0.123913,0.159598,TRUE
del sur,Del Sur,2023,4,7,0.99,1.56,0.912829,1.434502,0.077171,0.125498,TRUE
del sur,Del Sur,2023,4,8,-0.89,0.3,-0.809166,0.285321,-0.080834,0.014679,TRUE
del sur,Del Sur,2023,4,9,-3.64,-0.86,-3.305179,-0.774611,-0.334821,-0.085389,TRUE
del sur,Del Sur,2023,4,10,-5.66,-1.59,-5.139327,-1.44319,-0.520673,-0.14681,TRUE
del sur,Del Sur,2023,4,11,-6.75,-1.7,-6.134494,-1.539745,-0.615506,-0.160255,TRUE
del sur,Del Sur,2023,4,12,-6.84,-1.44,-6.211304,-1.298259,-0.628696,-0.141741,TRUE
del sur,Del Sur,2023,4,13,-6.79,-0.37,-6.163915,-0.332512,-0.626085,-0.037488,TRUE
del sur,Del Sur,2023,4,14,-6.63,-1.02,-6.019774,-0.916778,-0.610226,-0.103222,TRUE
del sur,Del Sur,2023,4,15,-5.82,-1.81,-5.283074,-1.633733,-0.536926,-0.176267,TRUE
del sur,Del Sur,2023,4,16,-4.54,0.47,-4.125994,0.441902,-0.414006,0.028098,TRUE
del sur,Del Sur,2023,4,17,-1.69,0.12,-1.535006,0.125976,-0.154994,-0.005976,TRUE
del sur,Del Sur,2023,4,18,0.96,2.33,0.885975,2.134081,0.074025,0.195919,TRUE
del sur,Del Sur,2023,4,19,1.71,2.79,1.563637,2.554065,0.146363,0.235935,TRUE
del sur,Del Sur,2023,4,20,1.76,3.06,1.613,2.792589,0.147,0.267411,TRUE
del sur,Del Sur,2023,4,21,1.76,2.79,1.613,2.553275,0.147,0.236725,TRUE
del sur,Del Sur,2023,4,22,1.68,2.52,1.535796,2.303891,0.144204,0.216109,TRUE
del sur,Del Sur,2023,4,23,1.57,2.37,1.438648,2.169227,0.131352,0.200773,TRUE
del sur,Del Sur,2023,5,0,1.77,2.76,1.620108,2.523854,0.149892,0.236146,TRUE
del sur,Del Sur,2023,5,1,1.64,2.57,1.495515,2.349503,0.144485,0.220497,TRUE
del sur,Del Sur,2023,5,2,1.64,2.49,1.495318,2.274075,0.144682,0.215925,TRUE
del sur,Del Sur,2023,5,3,1.51,2.49,1.380794,2.273878,0.129206,0.216122,TRUE
del sur,Del Sur,2023,5,4,1.51,2.49,1.380992,2.274075,0.129008,0.215925,TRUE
del sur,Del Sur,2023,5,5,1.51,2.23,1.380992,2.035749,0.129008,0.194251,TRUE
del sur,Del Sur,2023,5,6,1.51,2.23,1.380794,2.036144,0.129206,0.193856,TRUE
del sur,Del Sur,2023,5,7,0.99,1.96,0.912829,1.797817,0.077171,0.162183,TRUE
del sur,Del Sur,2023,5,8,-0.58,1.52,-0.530756,1.395011,-0.049244,0.124989,TRUE
del sur,Del Sur,2023,5,9,-3.01,0.45,-2.730194,0.419787,-0.279806,0.030213,TRUE
del sur,Del Sur,2023,5,10,-5.15,-0.57,-4.681037,-0.515749,-0.468963,-0.054251,TRUE
del sur,Del Sur,2023,5,11,-6.43,-0.56,-5.837919,-0.507259,-0.592081,-0.052741,TRUE
del sur,Del Sur,2023,5,12,-6.67,-0.62,-6.057093,-0.55445,-0.612907,-0.06555,TRUE
del sur,Del Sur,2023,5,13,-6.42,0.46,-5.827849,0.431239,-0.592151,0.028761,TRUE
del sur,Del Sur,2023,5,14,-5.84,-1.12,-5.302622,-1.011951,-0.537378,-0.108049,TRUE
del sur,Del Sur,2023,5,15,-5.73,-1.39,-5.205869,-1.260742,-0.524131,-0.129258,TRUE
del sur,Del Sur,2023,5,16,-3.59,0.82,-3.264504,0.75763,-0.325496,0.06237,TRUE
del sur,Del Sur,2023,5,17,-1.18,1.61,-1.074544,1.47419,-0.105456,0.13581,TRUE
del sur,Del Sur,2023,5,18,1.1,3.29,1.008791,3.004457,0.091209,0.285543,TRUE
del sur,Del Sur,2023,5,19,1.78,3.83,1.630968,3.49197,0.149032,0.33803,TRUE
del sur,Del Sur,2023,5,20,2.05,3.91,1.869887,3.56641,0.180113,0.34359,TRUE
del sur,Del Sur,2023,5,21,2.17,3.64,1.984411,3.319396,0.185589,0.320604,TRUE
del sur,Del Sur,2023,5,22,2.05,3.56,1.86969,3.251669,0.18031,0.308331,TRUE
del sur,Del Sur,2023,5,23,1.93,3.11,1.764645,2.838398,0.165355,0.271602,TRUE
del sur,Del Sur,2023,6,0,2.06,3.12,1.87818,2.845902,0.18182,0.274098,TRUE
del sur,Del Sur,2023,6,1,1.85,2.86,1.686058,2.606588,0.163942,0.253412,TRUE
del sur,Del Sur,2023,6,2,1.84,2.86,1.67579,2.606193,0.16421,0.253807,TRUE
del sur,Del Sur,2023,6,3,1.76,2.59,1.610828,2.367274,0.149172,0.222726,TRUE
del sur,Del Sur,2023,6,4,1.76,2.59,1.610631,2.367076,0.149369,0.222924,TRUE
del sur,Del Sur,2023,6,5,1.76,2.41,1.610828,2.195686,0.149172,0.214314,TRUE
del sur,Del Sur,2023,6,6,1.76,2.41,1.610828,2.195884,0.149172,0.214116,TRUE
del sur,Del Sur,2023,6,7,1.31,2.21,1.197952,2.014818,0.112048,0.195182,TRUE
del sur,Del Sur,2023,6,8,-0.27,1.65,-0.245435,1.507757,-0.024565,0.142243,TRUE
del sur,Del Sur,2023,6,9,-3.09,1.55,-2.808385,1.423247,-0.281615,0.126753,TRUE
del sur,Del Sur,2023,6,10,-5.23,0,-4.749356,0.007898,-0.480644,-0.007898,TRUE
del sur,Del Sur,2023,6,11,-6.37,-0.82,-5.791912,-0.738082,-0.578088,-0.081918,TRUE
del sur,Del Sur,2023,6,12,-6.59,0.18,-5.991143,0.180473,-0.598857,-0.000473,TRUE
del sur,Del Sur,2023,6,13,-6.59,0.92,-5.990946,0.850039,-0.599054,0.069961,TRUE
del sur,Del Sur,2023,6,14,-6.49,1.61,-5.89597,1.472215,-0.59403,0.137785,TRUE
del sur,Del Sur,2023,6,15,-5.69,1.61,-5.169143,1.472215,-0.520857,0.137785,TRUE
del sur,Del Sur,2023,6,16,-3.55,1.16,-3.22758,1.071384,-0.32242,0.088616,TRUE
del sur,Del Sur,2023,6,17,-1.01,2.37,-0.912829,2.169425,-0.097171,0.200575,TRUE
del sur,Del Sur,2023,6,18,1.39,3.59,1.277131,3.278918,0.112869,0.311082,TRUE
del sur,Del Sur,2023,6,19,2.21,3.92,2.013436,3.574901,0.196564,0.345099,TRUE
del sur,Del Sur,2023,6,20,2.47,3.99,2.252158,3.641838,0.217842,0.348162,TRUE
del sur,Del Sur,2023,6,21,2.47,3.92,2.252158,3.574309,0.217842,0.345691,TRUE
del sur,Del Sur,2023,6,22,2.37,3.66,2.165081,3.334797,0.204919,0.325203,TRUE
del sur,Del Sur,2023,6,23,2.21,3.38,2.012647,3.085413,0.197353,0.294587,TRUE
del sur,Del Sur,2023,7,0,2.35,3.22,2.145928,2.932584,0.204072,0.287416,TRUE
del sur,Del Sur,2023,7,1,2.13,2.95,1.944327,2.69327,0.185673,0.25673,TRUE
del sur,Del Sur,2023,7,2,2.06,2.71,1.876996,2.471727,0.183004,0.238273,TRUE
del sur,Del Sur,2023,7,3,2.06,2.69,1.876996,2.453758,0.183004,0.236242,TRUE
del sur,Del Sur,2023,7,4,1.87,2.46,1.705211,2.242483,0.164789,0.217517,TRUE
del sur,Del Sur,2023,7,5,1.87,2.43,1.705408,2.215432,0.164592,0.214568,TRUE
del sur,Del Sur,2023,7,6,1.91,2.69,1.743122,2.454746,0.166878,0.235254,TRUE
del sur,Del Sur,2023,7,7,1.65,2.42,1.504203,2.206349,0.145797,0.213651,TRUE
del sur,Del Sur,2023,7,8,0.27,1.65,0.250174,1.503216,0.019826,0.146784,TRUE
del sur,Del Sur,2023,7,9,-2.64,0.06,-2.397879,0.064567,-0.242121,-0.004567,TRUE
del sur,Del Sur,2023,7,10,-4.76,0.13,-4.328977,0.131899,-0.431023,-0.001899,TRUE
del sur,Del Sur,2023,7,11,-5.67,0.84,-5.150385,0.772242,-0.519615,0.067758,TRUE
del sur,Del Sur,2023,7,12,-6.1,0.14,-5.54312,0.142562,-0.55688,-0.002562,TRUE
del sur,Del Sur,2023,7,13,-5.88,0.72,-5.341323,0.667986,-0.538677,0.052014,TRUE
del sur,Del Sur,2023,7,14,-5.39,2.46,-4.901001,2.246037,-0.488999,0.213963,TRUE
del sur,Del Sur,2023,7,15,-4.53,2.46,-4.115924,2.247419,-0.414076,0.212581,TRUE
del sur,Del Sur,2023,7,16,-2.12,1.09,-1.926557,1.004447,-0.193443,0.085553,TRUE
del sur,Del Sur,2023,7,17,0.53,3.44,0.492252,3.136751,0.037748,0.303249,TRUE
del sur,Del Sur,2023,7,18,2.7,3.96,2.463039,3.614392,0.236961,0.345608,TRUE
del sur,Del Sur,2023,7,19,2.97,4.18,2.709856,3.813623,0.260144,0.366377,TRUE
del sur,Del Sur,2023,7,20,2.97,4.07,2.709658,3.708775,0.260342,0.361225,TRUE
del sur,Del Sur,2023,7,21,2.97,3.81,2.709461,3.469461,0.260539,0.340539,TRUE
del sur,Del Sur,2023,7,22,2.7,3.51,2.462446,3.200331,0.237554,0.309669,TRUE
del sur,Del Sur,2023,7,23,2.44,3.26,2.221158,2.970495,0.218842,0.289505,TRUE
dike,Dike,2017,0,0,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,1,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,2,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,3,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,4,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,5,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,6,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,7,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,8,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,9,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,10,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,11,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,12,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,13,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,14,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,15,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,16,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,17,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,18,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,19,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,20,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,21,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,22,0,0,0,0,0,0,FALSE
dike,Dike,2017,0,23,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,0,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,1,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,2,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,3,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,4,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,5,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,6,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,7,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,8,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,9,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,10,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,11,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,12,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,13,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,14,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,15,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,16,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,17,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,18,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,19,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,20,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,21,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,22,0,0,0,0,0,0,FALSE
dike,Dike,2017,1,23,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,0,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,1,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,2,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,3,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,4,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,5,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,6,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,7,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,8,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,9,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,10,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,11,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,12,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,13,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,14,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,15,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,16,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,17,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,18,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,19,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,20,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,21,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,22,0,0,0,0,0,0,FALSE
dike,Dike,2017,2,23,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,0,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,1,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,2,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,3,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,4,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,5,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,6,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,7,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,8,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,9,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,10,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,11,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,12,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,13,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,14,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,15,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,16,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,17,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,18,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,19,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,20,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,21,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,22,0,0,0,0,0,0,FALSE
dike,Dike,2017,3,23,0,0,0,0,0,0,FALSE
dike,Dike,2017,4,0,0,0,0,0,0,0,FALSE
dike,Dike,2017,4,1,0,0,0,0,0,0,FALSE
dike,Dike,2017,4,2,0,0,0,0,0,0,FALSE
dike,Dike,2017,4,3,0,0,0,0,0,0,FALSE
dike,Dike,2017,4,4,0,0,0,0,0,0,FALSE
