util_name,util_norm,util_lat,util_lon,basin_name,basin_norm,basin_lat,basin_lon,dist_km,name_match
VASCO,vasco,37.71097214981069,-121.71567702519704,Vasco,vasco,37.71111924146901,-121.71587494114254,0.02388773412033589,True
LOS MOLINOS,los molinos,40.03430703089894,-122.09587413860588,Los Molinos,los molinos,40.03419987957665,-122.0961177707717,0.0239207030940107,True
RIDGE,ridge,37.88486073895271,-122.25488061856642,Ridge,ridge,37.88498247194448,-122.25510573016852,0.023948240662928964,True
MONARCH,monarch,37.969157660213625,-121.28024699494452,Monarch,monarch,37.96937501643341,-121.2802389849553,0.02417910616919656,True
GRAND ISLAND,grand island,38.23143431844358,-121.59064447220264,Grand Island,grand island,38.23156044070725,-121.59041520934294,0.02444750702333792,True
GERBER,gerber,40.06428224737149,-122.15622506854064,Gerber,gerber,40.06410007779955,-122.15605722893883,0.024785640473001712,True
DEEPWATER,deepwater,38.55140495900723,-121.55981764661082,Deepwater,deepwater,38.55156818452924,-121.56001216502244,0.02481015821474188,True
OAKLAND C,oakland c,37.79750313857218,-122.28100831632332,Oakland I,oakland i,37.79743896091407,-122.28073765446842,0.024829123854350883,False
ARANA,arana,36.98438410414178,-121.99012545589314,Arana,arana,36.9842876083443,-121.99037773136556,0.024844241985909628,True
SCHINDLER,schindler,36.401932506462806,-120.13844397559691,Schindler,schindler,36.401944424908194,-120.1387222013054,0.024935851586194213,True
CLAYTON,clayton,37.94428985556829,-121.96926364911442,Clayton,clayton,37.94410025199704,-121.96910714862464,0.02515598906516778,True
EVERGREEN,evergreen,37.30352178997496,-121.83997139739384,Evergreen,evergreen,37.30332426454305,-121.84011095738254,0.025194863061400317,True
BOWLES,bowles,36.60577292106775,-119.77351527184116,Bowles,bowles,36.6056190151958,-119.77330698067958,0.02526972772465512,True
CLOVERDALE,cloverdale,38.79708983960812,-123.01056995209038,Cloverdale,cloverdale,38.797151570512106,-123.01028683646923,0.02547743975819558,True
MERCED,merced,37.273105730126126,-120.48710262742296,Merced,merced,37.27330800181223,-120.4872390057089,0.02552433014387123,True
